controller,seed,family,regime,mean_tracking_loss,tracking_rmse,mean_action_cost,hard_violations,tracking_pass,failure_rate,recovery_fraction,mean_recovery_steps,recovery_censored,initial_tail_loss,return_tail_loss,return_loss_change,mean_stockout,mean_overflow,censored_transition_fraction,action_seconds,learning_seconds,controller_seconds
zero,62018,cooperative_inventory,misaligned,0.07151211289692104,0.2674174880162497,0.0,0,False,1.0,0.0,,3,0.07058339270114164,0.07058339270114164,0.0,0.01138814476917772,0.0,0.962890625,0.0016514490198460408,0.00027188596868654713,0.0019233349885325879
hold,62018,cooperative_inventory,misaligned,0.03793173259281861,0.19476070597740863,2.354028178786713,0,False,1.0,0.3333333333333333,0.0,2,0.04102193199115939,0.03805597605315855,-0.002965955938000836,0.0005169442030331401,0.0,0.0419921875,0.0016087730473373085,0.00024135295097948983,0.0018501259983167984
paired,62018,cooperative_inventory,misaligned,0.008605883236724426,0.09276789981844165,3.0084241451419693,0,True,0.0,1.0,4.0,0,0.0007029234990703541,0.00021487240681083915,-0.00048805109225951495,0.002225422620045987,0.0012420077926250394,0.2451171875,0.0834130550865666,0.01719768402108457,0.10061073910765117
paired_lesion,62018,cooperative_inventory,misaligned,0.00940254026666918,0.0969666966884465,3.046447315365131,0,True,0.0,1.0,4.0,0,0.0020558840897587265,0.0007397479460447235,-0.001316136143714003,0.002177215111463022,0.0010353030119822854,0.263671875,0.08494832002179464,0.016610191043582745,0.10155851106537739
diagonal,62018,cooperative_inventory,misaligned,0.008584852787197526,0.09265448066444237,3.004867986203356,0,True,0.0,1.0,3.6666666666666665,0,0.0015889405643707694,0.0003619117276702122,-0.0012270288367005572,0.0021941111155532825,0.0009807080900833768,0.2607421875,0.08333939201111207,0.020696892999694683,0.10403628501080675
shuffled,62018,cooperative_inventory,misaligned,0.008514110993389154,0.09227194044447724,2.918736759918586,0,True,0.0,1.0,4.666666666666667,0,0.0008682945140665794,0.0003147742085103551,-0.0005535203055562243,0.0026517790249080933,0.0010317791881584665,0.2958984375,0.07794059297884814,0.015963602003466804,0.09390419498231495
dense,62018,cooperative_inventory,misaligned,0.007767041494194245,0.08813082034222901,2.910964295164002,0,True,0.0,1.0,4.0,0,0.00011484982004606343,0.0001579458472098428,4.309602716377937e-05,0.0023007960590278546,0.0011971868331415465,0.205078125,0.07450058004178572,0.029892936945543624,0.10439351698732935
shuffled,62019,dynamic_tracking,paired,0.0061058739736217955,0.07814009197346644,2.7781782432493616,0,True,0.0,1.0,1.0,0,0.002578223306967588,0.002012933043171035,-0.0005652902637965532,,,,0.07976764705381356,0.029067688024952076,0.10883533507876564
dense,62019,dynamic_tracking,paired,0.0024779599788895845,0.04977911187325046,2.692169397810805,0,True,0.0,1.0,1.0,0,6.328669668624681e-05,9.525235674533321e-05,3.1965660059086405e-05,,,,0.07354028199915774,0.03001291796681471,0.10355319996597245
signed_intensity,62019,dynamic_tracking,paired,0.00709409254143486,0.08422643611975317,2.7606602015867683,0,True,0.0,1.0,3.3333333333333335,0,0.0004726253110421136,0.0014526644891555938,0.0009800391781134802,,,,0.0709604209769168,0.02559582701360341,0.0965562479905202
zero,62019,dynamic_tracking,paired,0.19748469219232978,0.44439249790284463,0.0,0,False,1.0,0.0,,3,0.17693837096334075,0.17610999616621953,-0.000828374797121223,,,,0.00190992999705486,0.0002630939707159996,0.0021730239677708596
hold,62019,dynamic_tracking,paired,0.08777894169513296,0.29627511150134256,2.31000238055636,0,False,1.0,0.0,,3,0.0874406063307254,0.08922527616042951,0.0017846698297041136,,,,0.0017033239928423427,0.00023361696366919205,0.0019369409565115348
paired,62019,dynamic_tracking,paired,0.00709409254143486,0.08422643611975317,2.7606602015867683,0,True,0.0,1.0,3.3333333333333335,0,0.00047262531104211335,0.001452664489155594,0.0009800391781134808,,,,0.07155228603369324,0.026820920924365055,0.09837320695805829
paired_lesion,62019,dynamic_tracking,paired,0.01487254645948939,0.12195305022626285,2.886287140594242,0,True,0.0,1.0,3.6666666666666665,0,0.007841419825796817,0.005630587150830892,-0.0022108326749659245,,,,0.07480935903731734,0.027583606955886353,0.10239296599320369
diagonal,62019,dynamic_tracking,paired,0.010456463946446882,0.10225685280922195,2.7735283033050715,0,True,0.0,1.0,3.6666666666666665,0,0.0027239836865447778,0.004284662064754042,0.0015606783782092645,,,,0.08003184798872098,0.02521640203485731,0.1052482500235783
dense,62019,dynamic_tracking,diagonal,0.0014628532499506722,0.038247264607428756,2.67126628490065,0,True,0.0,1.0,0.6666666666666666,0,6.274228511728616e-05,5.4914927954394664e-05,-7.827357162891498e-06,,,,0.07376162603031844,0.026822275933227502,0.10058390196354594
signed_intensity,62019,dynamic_tracking,diagonal,0.0022887071193887125,0.04784043393813138,2.731664826243059,0,True,0.0,1.0,1.0,0,0.0002779746911432693,0.0004998661386925016,0.00022189144754923226,,,,0.0708268439702806,0.025460571043367963,0.09628741501364857
zero,62019,dynamic_tracking,diagonal,0.16401808264234485,0.4049914599622378,0.0,0,False,1.0,0.0,,3,0.1628087642395686,0.16162156858199264,-0.001187195657575968,,,,0.001772765041096136,0.0002792949744616635,0.0020520600155577995
hold,62019,dynamic_tracking,diagonal,0.07607900652025482,0.2758242312057714,2.31000238055636,0,False,1.0,0.0,,3,0.08272536370184702,0.08420881115407976,0.0014834474522327362,,,,0.0017017419813782908,0.0002415950148133561,0.001943336996191647
paired,62019,dynamic_tracking,diagonal,0.0022887071193887143,0.047840433938131394,2.731664826243059,0,True,0.0,1.0,1.0,0,0.0002779746911432693,0.0004998661386925028,0.00022189144754923345,,,,0.07498852200660622,0.02607676099432865,0.10106528300093487
paired_lesion,62019,dynamic_tracking,diagonal,0.0048569246516926914,0.06969163975465559,2.880391477988711,0,True,0.0,1.0,1.0,0,0.004061679819671121,0.0004365013298216774,-0.0036251784898494437,,,,0.073858279036358,0.0256519619942992,0.0995102410306572
diagonal,62019,dynamic_tracking,diagonal,0.0029187393242515397,0.05402535815940085,2.7859438465527573,0,True,0.0,1.0,1.0,0,0.0005906087184904849,0.00039184315505456414,-0.0001987655634359208,,,,0.06595899305102648,0.02371121600299375,0.08967020905402023
shuffled,62019,dynamic_tracking,diagonal,0.0020649407929765524,0.04544161961216339,2.7413765206064604,0,True,0.0,1.0,1.0,0,0.00032833225668940527,0.00027002663620335674,-5.830562048604853e-05,,,,0.07914684202114586,0.0357271599714295,0.11487400199257536
signed_intensity,62019,dynamic_tracking,misaligned,0.0061757071543713845,0.07858566761421185,2.747116664527396,0,True,0.0,1.0,1.0,0,0.0019720922308054294,0.0016225014387581068,-0.0003495907920473226,,,,0.08926895399781642,0.02786867396935122,0.11713762796716765
zero,62019,dynamic_tracking,misaligned,0.19048242466032533,0.4364429225687196,0.0,0,False,1.0,0.0,,3,0.18791397799707196,0.1875924316030259,-0.0003215463940460517,,,,0.0018992729965248145,0.00025881805777316913,0.0021580910542979836
hold,62019,dynamic_tracking,misaligned,0.08538412339896637,0.2922056183562636,2.31000238055636,0,False,1.0,0.0,,3,0.10734591720101627,0.1096374169754245,0.0022914997744082344,,,,0.0017110370317823254,0.00024039099662331864,0.001951428028405644
paired,62019,dynamic_tracking,misaligned,0.0061757071543713845,0.07858566761421185,2.747116664527396,0,True,0.0,1.0,1.0,0,0.0019720922308054294,0.0016225014387581073,-0.00034959079204732214,,,,0.06900928405229934,0.028229925002960954,0.09723920905526029
paired_lesion,62019,dynamic_tracking,misaligned,0.01053057457368709,0.10261858785662123,2.8767981991588316,0,True,0.0,1.0,1.3333333333333333,0,0.008872060273969582,0.0029742146697224305,-0.005897845604247152,,,,0.07550773007096723,0.027579698027693667,0.1030874280986609
diagonal,62019,dynamic_tracking,misaligned,0.008532012531662721,0.092368893744933,2.7806356852663616,0,True,0.0,1.0,1.3333333333333333,0,0.002819184058330035,0.0023655450148083205,-0.0004536390435217145,,,,0.07704495495272567,0.0290288439791766,0.10607379893190227
shuffled,62019,dynamic_tracking,misaligned,0.006951980875487168,0.08337853965791898,2.77955773365793,0,True,0.0,1.0,1.3333333333333333,0,0.002270905502318942,0.00242470776094027,0.0001538022586213281,,,,0.07449467799597187,0.02613207697868347,0.10062675497465534
dense,62019,dynamic_tracking,misaligned,0.002834750431115937,0.05324237439404761,2.6809393791568628,0,True,0.0,1.0,1.6666666666666667,0,5.520058552489327e-05,8.325599171435717e-05,2.805540618946391e-05,,,,0.06742522103741067,0.026776846934808418,0.09420206797221908
dense,62019,cooperative_inventory,paired,0.008834598096010752,0.09399254276808747,2.8551020618216043,0,True,0.0,1.0,4.666666666666667,0,0.00012826813664115836,5.885436864376967e-06,-0.0001223826997767814,0.0013661239008628855,0.0007725310181712381,0.25390625,0.10304098200140288,0.018979422027769033,0.12202040402917191
signed_intensity,62019,cooperative_inventory,paired,0.008539015507227273,0.09240679362053027,2.984481754482843,0,True,0.0,1.0,4.0,0,0.0007966599923211454,5.3587493850909155e-05,-0.0007430724984702362,0.0015056009996099306,0.0018616790040016217,0.267578125,0.089827981981216,0.017489756050053984,0.10731773803126998
zero,62019,cooperative_inventory,paired,0.08251604739948926,0.28725606590547265,0.0,0,False,1.0,0.0,,3,0.08905711632959372,0.08905711632959372,0.0,0.011962018798499115,0.0,0.9697265625,0.0016032049315981567,0.00027263599622529,0.0018758409278234467
hold,62019,cooperative_inventory,paired,0.041534700857825714,0.20380063998384723,2.2866452322232824,0,False,1.0,0.0,,3,0.04492239720461828,0.037797284998327546,-0.007125112206290737,0.0004801579321367822,0.0,0.05078125,0.0016060399721027352,0.0002299220286658965,0.0018359620007686317
paired,62019,cooperative_inventory,paired,0.008539015507227275,0.09240679362053028,2.984481754482843,0,True,0.0,1.0,4.0,0,0.0007966599923211455,5.358749385090906e-05,-0.0007430724984702364,0.0015056009996099308,0.0018616790040016226,0.267578125,0.08796420394355664,0.01654124398919521,0.10450544793275185
paired_lesion,62019,cooperative_inventory,paired,0.009354164097902351,0.09671692766988801,3.022682840504141,0,True,0.0,1.0,4.0,0,0.0016062253866154686,0.001446804894944193,-0.00015942049167127549,0.0018197752177383391,0.0020599134783951673,0.2919921875,0.0958802960376488,0.016242944984696805,0.11212324102234561
diagonal,62019,cooperative_inventory,paired,0.008966072414290812,0.09468934688913433,3.018211173866184,0,True,0.0,1.0,4.333333333333333,0,0.0015872158778420867,0.0005637074257989553,-0.0010235084520431315,0.0018295115923101211,0.002038495347799751,0.3203125,0.0900252290230128,0.023475564034015406,0.1135007930570282
shuffled,62019,cooperative_inventory,paired,0.008821889090525236,0.09392491198039653,2.9312208852965966,0,True,0.0,1.0,4.333333333333333,0,0.00015489826087385382,0.0003816807299482827,0.0002267824690744289,0.0021010957795268496,0.0016928452178529981,0.3623046875,0.08713478098070482,0.015972546956618316,0.10310732793732313
signed_intensity,62019,cooperative_inventory,diagonal,0.008904246082812407,0.09436231283098358,2.983729272457988,0,True,0.0,1.0,4.666666666666667,0,0.0005159860570256464,8.773170686194405e-05,-0.0004282543501637024,0.000878255732699965,0.00041295892716754147,0.22265625,0.08624640998459654,0.018075507010507863,0.1043219169951044
zero,62019,cooperative_inventory,diagonal,0.07773841305871591,0.27881609182168077,0.0,0,False,1.0,0.0,,3,0.08743256731974929,0.08743256731974929,0.0,0.011962018798499115,0.0,0.9697265625,0.0016662249618093483,0.00034201197559013963,0.002008236937399488
hold,62019,cooperative_inventory,diagonal,0.04839264886626746,0.21998329224345076,2.2866452322232824,0,False,1.0,0.3333333333333333,0.0,2,0.058315001364115,0.052474589935810376,-0.005840411428304625,0.00026345841068640974,0.0,0.029296875,0.0016169279697351158,0.0002462629563524388,0.0018631909260875545
paired,62019,cooperative_inventory,diagonal,0.008904246082812407,0.09436231283098358,2.983729272457988,0,True,0.0,1.0,4.666666666666667,0,0.0005159860570256466,8.773170686194406e-05,-0.0004282543501637026,0.0008782557326999649,0.00041295892716754163,0.22265625,0.094252820010297,0.018116153980372474,0.11236897399066947
paired_lesion,62019,cooperative_inventory,diagonal,0.009219191380318313,0.09601662033376468,3.093724435986571,0,True,0.0,1.0,4.666666666666667,0,0.0013610593292994401,0.0003021308253198817,-0.0010589285039795584,0.0005314179988988819,0.0007280072950746888,0.181640625,0.1037907409699983,0.01846594796370482,0.12225668893370312
diagonal,62019,cooperative_inventory,diagonal,0.008956253660752034,0.09463748549466028,3.0423924126150452,0,True,0.0,1.0,4.666666666666667,0,0.0008570287957438552,0.0001982798428741465,-0.0006587489528697087,0.0004897551215165109,0.0005016456572407796,0.1552734375,0.09094370497768978,0.01832230400032131,0.10926600897801109
shuffled,62019,cooperative_inventory,diagonal,0.008897690759378536,0.09432757157575157,3.0027142346624065,0,True,0.0,1.0,4.666666666666667,0,0.0002849915341263328,0.00012186806684390928,-0.00016312346728242352,0.0006372098009778801,0.0004407482883228356,0.189453125,0.08423594600753859,0.01770609596860595,0.10194204197614454
dense,62019,cooperative_inventory,diagonal,0.008559446517872802,0.09251727686152895,2.920979858845515,0,True,0.0,1.0,4.666666666666667,0,0.00012438373881986156,1.984644098793852e-05,-0.00010453729783192304,0.0008722054732909327,0.00017417670076065486,0.216796875,0.08385899697896093,0.018450556010066066,0.102309552989027
zero,62019,cooperative_inventory,misaligned,0.08093590844714826,0.28449236975206954,0.0,0,False,1.0,0.0,,3,0.0879915351673621,0.0879915351673621,0.0,0.011962018798499115,0.0,0.9697265625,0.0018300760420970619,0.00023759002942824736,0.0020676660715253092
hold,62019,cooperative_inventory,misaligned,0.041904700069234205,0.20470637525302968,2.2866452322232824,0,False,1.0,0.0,,3,0.04642024702127681,0.039133797331619855,-0.007286449689656957,0.0004801579321367822,0.0,0.05078125,0.001828635977290105,0.00023497196525568143,0.0020636079425457865
paired,62019,cooperative_inventory,misaligned,0.009947790870899776,0.09973861273799518,2.9824475318001573,0,True,0.0,1.0,4.666666666666667,0,0.001103276515236889,0.0003023106698719369,-0.0008009658453649521,0.0021965855244948556,0.0011852618634456834,0.3125,0.08969769199757138,0.018078187051287387,0.10777587904885877
paired_lesion,62019,cooperative_inventory,misaligned,0.010583064311710374,0.10287402155894546,3.0002304837376883,0,True,0.0,1.0,4.333333333333333,0,0.0031930690218983544,0.0013415770017428602,-0.0018514920201554942,0.0022476740454908176,0.0009584708962631068,0.302734375,0.08781231102329912,0.016476791999593843,0.10428910302289296
diagonal,62019,cooperative_inventory,misaligned,0.010118693033641688,0.10059171453773759,2.9633641689023635,0,True,0.0,1.0,4.333333333333333,0,0.0023322159631768186,0.0005580808623565964,-0.0017741351008202222,0.002356460557604359,0.0009687690751875914,0.3154296875,0.08173660297325114,0.015633396986231674,0.09736999995948281
shuffled,62019,cooperative_inventory,misaligned,0.010223030846422723,0.10110900477416798,2.955523357689685,0,True,0.0,1.0,5.0,0,0.0002684884433876467,0.0005527442799769383,0.0002842558365892916,0.0021300833083671014,0.0008031673415351351,0.3056640625,0.0805571239834535,0.016818623997096438,0.09737574798054993
dense,62019,cooperative_inventory,misaligned,0.009172744969528109,0.095774448416726,2.956481762262951,0,True,0.0,1.0,4.666666666666667,0,9.717783334634987e-05,4.806345123096447e-05,-4.9114382115385406e-05,0.0012803063862055542,0.0004074974020677521,0.2021484375,0.08843152302142698,0.01728685599664459,0.10571837901807157
signed_intensity,62019,cooperative_inventory,misaligned,0.009947790870899776,0.09973861273799518,2.9824475318001573,0,True,0.0,1.0,4.666666666666667,0,0.001103276515236889,0.00030231066987193686,-0.0008009658453649521,0.0021965855244948556,0.0011852618634456843,0.3125,0.08647846199892228,0.025853884995740373,0.11233234699466266
dense,62020,dynamic_tracking,paired,0.0034185460026770293,0.05846833333247177,2.6207296766372625,0,True,0.0,1.0,1.6666666666666667,0,7.58203931525139e-05,5.063351169890036e-05,-2.5186881453613535e-05,,,,0.06609765502071241,0.02459649902448291,0.09069415404519532
signed_intensity,62020,dynamic_tracking,paired,0.009316955963506953,0.09652438015085595,2.69551772993836,0,True,0.0,1.0,4.0,0,0.0005989578361584226,0.001190090606771669,0.0005911327706132464,,,,0.0664183700864669,0.023375999968266115,0.08979437005473301
zero,62020,dynamic_tracking,paired,0.21983367734228454,0.4688642419104751,0.0,0,False,1.0,0.0,,3,0.18828442885812574,0.18753934789408355,-0.0007450809640421885,,,,0.0016235010116361082,0.0002497410314390436,0.0018732420430751517
hold,62020,dynamic_tracking,paired,0.09685548964348378,0.3112161461805666,2.2150597019088774,0,False,1.0,0.0,,3,0.09560016532635124,0.09577802700071897,0.0001778616743677297,,,,0.0016899209804250859,0.00024804497661534697,0.0019379659570404328
paired,62020,dynamic_tracking,paired,0.009316955963506951,0.09652438015085593,2.69551772993836,0,True,0.0,1.0,4.0,0,0.0005989578361584222,0.001190090606771669,0.0005911327706132467,,,,0.067445700042299,0.024700439993466716,0.09214614003576571
paired_lesion,62020,dynamic_tracking,paired,0.018399553887413694,0.1356449552597283,2.795910225824584,0,True,0.0,0.6666666666666666,5.0,1,0.012211351791477754,0.00636331080439143,-0.005848040987086324,,,,0.07382064793637255,0.02413297497696476,0.09795362291333731
diagonal,62020,dynamic_tracking,paired,0.01274919810468414,0.11291234699838694,2.682590107515397,0,True,0.0,1.0,3.6666666666666665,0,0.003222893673556469,0.0036643625498499442,0.00044146887629347526,,,,0.0713564770121593,0.023524049953266513,0.09488052696542582
shuffled,62020,dynamic_tracking,paired,0.007975025940521949,0.08930300073638035,2.7013525536441003,0,True,0.0,1.0,1.0,0,0.0032054915463750624,0.002057155296472421,-0.0011483362499026414,,,,0.06519226198724937,0.024706587973923888,0.08989884996117325
signed_intensity,62020,dynamic_tracking,diagonal,0.0027282096368489548,0.052232266242706285,2.662671990511685,0,True,0.0,1.0,0.6666666666666666,0,0.00048223459393737905,0.0002723940660100336,-0.00020984052792734543,,,,0.06532932299887761,0.024063928009127267,0.08939325100800488
zero,62020,dynamic_tracking,diagonal,0.18140300652346664,0.42591431828886267,0.0,0,False,1.0,0.0,,3,0.16937895217343696,0.16822702042996873,-0.0011519317434682264,,,,0.0017056529977708124,0.00025005800125654787,0.0019557109990273602
hold,62020,dynamic_tracking,diagonal,0.08448035773729463,0.2906550493923934,2.2150597019088774,0,False,1.0,0.0,,3,0.08992474528218788,0.0899119198642424,-1.2825417945477868e-05,,,,0.0016550380605622195,0.00023302702902583405,0.0018880650895880535
paired,62020,dynamic_tracking,diagonal,0.0027282096368489548,0.052232266242706285,2.662671990511685,0,True,0.0,1.0,0.6666666666666666,0,0.00048223459393737905,0.00027239406601003367,-0.00020984052792734538,,,,0.06342631499865092,0.024530982998840045,0.08795729799749097
paired_lesion,62020,dynamic_tracking,diagonal,0.004986308293626573,0.07061379676540962,2.7864402318523043,0,True,0.0,1.0,1.0,0,0.004201989827047243,0.00042809565777673345,-0.0037738941692705094,,,,0.06614615302532911,0.023504055054218043,0.08965020807954716
diagonal,62020,dynamic_tracking,diagonal,0.0032725050188810037,0.05720581280675071,2.7034429878242765,0,True,0.0,1.0,0.6666666666666666,0,0.0009139727778636972,0.0002741358153340238,-0.0006398369625296733,,,,0.06535230195731856,0.023997944030270446,0.089350245987589
shuffled,62020,dynamic_tracking,diagonal,0.002602126690617895,0.05101104479049508,2.66270069732535,0,True,0.0,1.0,0.6666666666666666,0,0.00045234285634239034,0.00016115085957492877,-0.00029119199676746154,,,,0.06315007000375772,0.023896776016044896,0.08704684601980262
dense,62020,dynamic_tracking,diagonal,0.0018141319398908148,0.04259262776456525,2.5907729325240383,0,True,0.0,1.0,0.6666666666666666,0,7.419087823847789e-05,4.144830944265862e-05,-3.2742568795819275e-05,,,,0.06444789899978787,0.025034026009961963,0.08948192500974983
zero,62020,dynamic_tracking,misaligned,0.21184845271591865,0.46026997807365044,0.0,0,False,1.0,0.0,,3,0.20080800312110367,0.2004152047232266,-0.0003927983978770644,,,,0.0016034639702411368,0.00023583897564094514,0.001839302945882082
hold,62020,dynamic_tracking,misaligned,0.09764295837059345,0.31247873266927056,2.2150597019088774,0,False,1.0,0.0,,3,0.12121213389090625,0.12174228024651124,0.0005301463556049851,,,,0.0019589169387472793,0.00024433794897049665,0.002203254887717776
paired,62020,dynamic_tracking,misaligned,0.007398902285127838,0.08601687209569898,2.6858301738407424,0,True,0.0,1.0,1.6666666666666667,0,0.0018616531945593422,0.001204733881238012,-0.0006569193133213302,,,,0.06992865102074575,0.026148156000999734,0.09607680702174548
paired_lesion,62020,dynamic_tracking,misaligned,0.013293512660068871,0.11529749633044453,2.820242155819007,0,True,0.0,1.0,1.6666666666666667,0,0.012020421107849955,0.0038786863944151343,-0.00814173471343482,,,,0.06781521402444923,0.024057358990830835,0.09187257301528007
diagonal,62020,dynamic_tracking,misaligned,0.009665810563214092,0.09831485423482096,2.705749123681435,0,True,0.0,1.0,1.6666666666666667,0,0.0033565422144864487,0.002741259063115364,-0.0006152831513710848,,,,0.06617945099424105,0.022826520958915353,0.0890059719531564
shuffled,62020,dynamic_tracking,misaligned,0.008257522766795316,0.09087091265523482,2.6907974916597786,0,True,0.0,1.0,1.6666666666666667,0,0.003065722681869725,0.002469863174377378,-0.000595859507492347,,,,0.06915535099687986,0.03366787203412969,0.10282322303100955
dense,62020,dynamic_tracking,misaligned,0.003128274768884938,0.05593098219131269,2.6159399666381677,0,True,0.0,1.0,1.6666666666666667,0,8.161087808540502e-05,4.6363549517953585e-05,-3.5247328567451434e-05,,,,0.068067628024437,0.025473638997937087,0.09354126702237409
signed_intensity,62020,dynamic_tracking,misaligned,0.007398902285127837,0.08601687209569897,2.685830173840742,0,True,0.0,1.0,1.6666666666666667,0,0.0018616531945593417,0.0012047338812380117,-0.00065691931332133,,,,0.06818257002305472,0.024778377985057887,0.09296094800811261
signed_intensity,62020,cooperative_inventory,paired,0.009812617686592938,0.09905865780734634,3.105908795043561,0,True,0.0,1.0,4.666666666666667,0,0.00042774208420684055,5.4152352129471414e-05,-0.0003735897320773691,0.0017394670625700277,0.0016013905202354,0.224609375,0.08375176494882908,0.017433641987736337,0.10118540693656541
zero,62020,cooperative_inventory,paired,0.08702461336637052,0.29499934468803574,0.0,0,False,1.0,0.0,,3,0.08566115527714663,0.08566115527714663,0.0,0.01228376642366763,0.0,0.9609375,0.0016582840034971014,0.00025652300973888487,0.0019148070132359862
hold,62020,cooperative_inventory,paired,0.05123181157631758,0.22634445338094233,2.2456451565412294,0,False,1.0,0.0,,3,0.05445561361189994,0.05199017271358035,-0.0024654408983195916,0.0006411230555193976,0.0,0.048828125,0.0019338640267960727,0.0002394989860476926,0.0021733630128437653
paired,62020,cooperative_inventory,paired,0.009812617686592938,0.09905865780734634,3.105908795043561,0,True,0.0,1.0,4.666666666666667,0,0.0004277420842068406,5.4152352129471394e-05,-0.00037358973207736923,0.0017394670625700275,0.0016013905202354,0.224609375,0.08370071100944187,0.01835013698291732,0.1020508479923592
paired_lesion,62020,cooperative_inventory,paired,0.010120707127740252,0.10060172527218533,3.130989349144475,0,True,0.0,1.0,4.666666666666667,0,0.0016684854469975734,0.0023345263673913257,0.0006660409203937522,0.001861011924569856,0.0015826834995357872,0.25,0.09169199203461176,0.017200884016347118,0.10889287605095888
diagonal,62020,cooperative_inventory,paired,0.009804859853447735,0.09901949229039571,3.1480532441640703,0,True,0.0,1.0,4.666666666666667,0,0.0015119278553401548,0.0012557131061031914,-0.0002562147492369633,0.001881959907328043,0.0017306127326323561,0.255859375,0.08597894301783526,0.017127262020949274,0.10310620503878454
shuffled,62020,cooperative_inventory,paired,0.009815557431613435,0.09907349510143182,3.110038642239905,0,True,0.0,1.0,4.666666666666667,0,0.0005094311161564659,0.0008175142122862269,0.00030808309612976096,0.001982690527444951,0.0016391056085295257,0.3056640625,0.08159006800269708,0.016916896995098796,0.09850696499779588
dense,62020,cooperative_inventory,paired,0.009849500287525109,0.09924464865938672,3.0323335844869272,0,True,0.0,1.0,5.0,0,9.497348977119093e-05,2.2747939037520445e-05,-7.222555073367048e-05,0.0015545707465583615,0.0010098105498918238,0.193359375,0.08449140303127933,0.020320782052294817,0.10481218508357415
zero,62020,cooperative_inventory,diagonal,0.06876154975760057,0.262224235641179,0.0,0,False,1.0,0.0,,3,0.07630137963502326,0.07630137963502326,0.0,0.01228376642366763,0.0,0.9609375,0.0016704110530554317,0.00025812097010202706,0.0019285320231574588
hold,62020,cooperative_inventory,diagonal,0.04939227010449723,0.22224371780659455,2.2456451565412294,0,False,1.0,0.3333333333333333,0.0,2,0.05978046171156842,0.05964128303178513,-0.0001391786797832889,0.0004138992629795454,0.0,0.03515625,0.0028992529623792507,0.0004375339995021932,0.003336786961881444
paired,62020,cooperative_inventory,diagonal,0.008314219621890506,0.09118234270893957,3.000148704080779,0,True,0.0,1.0,4.0,0,0.0004340295181321572,7.282713945247375e-05,-0.00036120237867968345,0.0011510106916001808,1.1311426166001645e-05,0.16015625,0.11016623805335257,0.02285255799506558,0.13301879604841815
paired_lesion,62020,cooperative_inventory,diagonal,0.008974032039251359,0.09473136776829183,3.097966273090799,0,True,0.0,1.0,4.666666666666667,0,0.0007623317507762838,0.00030298927204048674,-0.00045934247873579705,0.0006556148117563049,7.690998882838902e-05,0.091796875,0.09815297302702675,0.01989798701106338,0.11805096003809012
diagonal,62020,cooperative_inventory,diagonal,0.008527183379719024,0.09234274947021572,3.072891923061002,0,True,0.0,1.0,4.666666666666667,0,0.0006848154939690416,0.0001889070873086749,-0.0004959084066603667,0.0006405373193388285,3.873483511160824e-05,0.0908203125,0.08946371296042344,0.021417342992208432,0.11088105595263187
shuffled,62020,cooperative_inventory,diagonal,0.008287284560855349,0.09103452400521106,3.03490107832057,0,True,0.0,1.0,4.333333333333333,0,0.0003637809758165004,8.814471063438507e-05,-0.0002756362651821153,0.0007802949411931367,1.603834419133316e-05,0.1328125,0.08429696499661077,0.01899957396381069,0.10329653896042146
dense,62020,cooperative_inventory,diagonal,0.008061551856415267,0.08978614512504292,2.989112034735947,0,True,0.0,1.0,4.0,0,0.0001236827940803961,2.940236901606775e-05,-9.428042506432835e-05,0.0009351989414935438,1.858132791199155e-05,0.17578125,0.08941380096803186,0.01943140094226692,0.10884520191029878
signed_intensity,62020,cooperative_inventory,diagonal,0.008314219621890506,0.09118234270893957,3.000148704080779,0,True,0.0,1.0,4.0,0,0.00043402951813215713,7.282713945247372e-05,-0.0003612023786796834,0.0011510106916001806,1.1311426166001645e-05,0.16015625,0.08722891199431615,0.018007125014264602,0.10523603700858075
hold,62020,cooperative_inventory,misaligned,0.04357774629511475,0.2087528354181441,2.2456451565412294,0,False,1.0,0.3333333333333333,2.0,2,0.054328605549216674,0.05174983514690197,-0.0025787704023147034,0.0006411230555193976,0.0,0.048828125,0.0016182410108740442,0.0002303419605595991,0.0018485829714336433
paired,62020,cooperative_inventory,misaligned,0.009743043113263138,0.09870685443910741,3.0726497504191985,0,True,0.0,1.0,4.0,0,0.0001508657672364502,0.0002466122728987003,9.574650566225007e-05,0.0020013487501439184,0.00040278017096944996,0.232421875,0.08426286300527863,0.017688946027192287,0.10195180903247092
paired_lesion,62020,cooperative_inventory,misaligned,0.0099020465087041,0.09950902727242439,3.0668627246226103,0,True,0.0,1.0,4.333333333333333,0,0.001314537020217089,0.0014650292510130706,0.00015049223079598162,0.0022726405738140204,0.0002325712037518703,0.2236328125,0.09559428803913761,0.02754094806005014,0.12313523609918775
diagonal,62020,cooperative_inventory,misaligned,0.009639272144623762,0.09817979499175868,3.05654034028494,0,True,0.0,1.0,4.0,0,0.0014842924613087138,0.0009163154147390237,-0.00056797704656969,0.0023047310290142714,0.00028932187333431225,0.2373046875,0.08566352396155708,0.01740489503572462,0.1030684189972817
shuffled,62020,cooperative_inventory,misaligned,0.010022928102300963,0.10011457487449549,3.074611254095319,0,True,0.0,1.0,4.666666666666667,0,0.0004724135336173561,0.0009300172633289533,0.00045760372971159714,0.002038881850724223,0.0004303303715558514,0.224609375,0.09207081500790082,0.021471659958478995,0.11354247496637981
