split,task,seed,controller,mean_compute_us,tracking_rmse,mean_regret,mean_cost,hard_violations,mean_recovery_steps,recovery_censored,recovery_events,recovery_fraction,recall_regret,reacquisition_regret,effect_discrimination,effect_target_correlation,mean_node_homogeneity,mean_temporal_action_cosine,external_pass
development,switching_memory,105,memory_erase,313.86467708333333,0.18411603218791384,0.03389577934852398,12.167211779341704,0,1.25,1,5,0.8,0.18891234687966302,0.00850864932799913,0.47519416490634714,0.8254957992516702,0.9713524453939592,0.9827290044407224,False
heldout,gain_resource_shift,1001,memory_erase,524.581125,0.14970776491983212,0.0044431603822962145,10.197560329129661,0,1.2,0,5,1.0,,,0.35470480341548494,0.7343604701306924,0.9752222509635962,0.9691903113037991,True
heldout,gain_resource_shift,1002,memory_erase,393.7581875,0.15143931114497772,0.00464626824063856,10.208079391087969,0,1.6,0,5,1.0,,,0.35524323624511117,0.7341742480728659,0.975341956130265,0.9707334392450613,True
heldout,gain_resource_shift,1003,memory_erase,359.8005625,0.16214767677436523,0.004815528379769706,11.407677680042504,0,1.4,0,5,1.0,,,0.35168609917448496,0.6976393339106626,0.9739710220890684,0.970758733162051,True
heldout,gain_resource_shift,1004,memory_erase,493.8018333333333,0.14477185122548647,0.003929327961337484,9.93888220470715,0,1.2,0,5,1.0,,,0.3553699886143617,0.7447376062087884,0.9721756347083857,0.968244316317267,True
heldout,gain_resource_shift,1005,memory_erase,331.8711875,0.16664746522981752,0.004988754640475031,11.389111752714852,0,1.6,0,5,1.0,,,0.3528686210828235,0.69540191750489,0.9766668518271829,0.9718724020952149,True
heldout,gain_resource_shift,1006,memory_erase,415.1834375,0.15378048926078466,0.004583156559935894,10.530397642999183,0,1.6,0,5,1.0,,,0.3546259853668637,0.724420124585135,0.9723694737854706,0.9687792637359242,True
heldout,gain_resource_shift,1007,memory_erase,416.41878125,0.15171715401617042,0.004238130283754928,10.503149006273317,0,1.2,0,5,1.0,,,0.35379326922226023,0.7290276795886286,0.9788624650366128,0.9716420177339932,True
heldout,gain_resource_shift,1008,memory_erase,350.7869270833333,0.14939848097270114,0.004102527387709084,9.927221906749665,0,1.2,0,5,1.0,,,0.35785880604518366,0.7411303120472027,0.9761921619363788,0.9711636064905943,True
heldout,gain_resource_shift,1009,memory_erase,378.4074270833333,0.16320238117307084,0.005307349639281265,11.411348820709,0,1.4,0,5,1.0,,,0.351745906669808,0.6961091168397054,0.9727897343076012,0.9707740885473949,True
heldout,gain_resource_shift,1010,memory_erase,361.0370104166667,0.17542310652243961,0.005606469953434283,12.599230161771885,0,1.2,0,5,1.0,,,0.3488684600916177,0.6540179395844041,0.9751446042720567,0.9727947053930117,True
heldout,gain_resource_shift,1011,memory_erase,390.5068541666667,0.16410262110402538,0.0049165871222380236,11.448836854679081,0,1.6,0,5,1.0,,,0.35428100709358895,0.6977503584821207,0.9759230487414534,0.9729492874497646,True
heldout,gain_resource_shift,1012,memory_erase,391.3645729166667,0.15557313686624144,0.00434270633653806,10.788103265746335,0,1.4,0,5,1.0,,,0.35215655342826924,0.717479605240338,0.9737730392569709,0.9699191152734385,True
heldout,gain_resource_shift,1013,memory_erase,367.70184375,0.14697001108714103,0.004409138101796927,9.962629282944734,0,1.2,0,5,1.0,,,0.3572909920327035,0.7435744470094341,0.9749659142253373,0.9699031219354977,True
heldout,gain_resource_shift,1014,memory_erase,298.2698541666667,0.1711138937470721,0.004870728596744113,12.020596707218056,0,1.4,0,5,1.0,,,0.35205932693577807,0.6756664988340091,0.9756118227239733,0.973354199582806,True
heldout,gain_resource_shift,1015,memory_erase,297.77567708333333,0.1519299730153154,0.004450754350766944,10.513193199847999,0,1.6,0,5,1.0,,,0.35393660053743425,0.7267901308100153,0.9755503409561261,0.970612180767663,True
heldout,gain_resource_shift,1016,memory_erase,351.6230729166667,0.15184370178447237,0.004297092451814542,10.486421243949911,0,1.2,0,5,1.0,,,0.35301234055343106,0.7285466417340867,0.9762576424464053,0.9704359969146035,True
heldout,gain_resource_shift,1017,memory_erase,347.39254166666666,0.17072305818699476,0.004618373672773589,11.996468110125184,0,1.2,0,5,1.0,,,0.3514381472593131,0.6761002167700698,0.9759683923172764,0.9729182062047897,True
heldout,gain_resource_shift,1018,memory_erase,354.698875,0.15907927641487732,0.004342056127023882,11.119898100875602,0,1.4,0,5,1.0,,,0.3518037571367411,0.7068248854733237,0.9709690529490319,0.9687456319030775,True
heldout,gain_resource_shift,1019,memory_erase,377.8167916666667,0.15618113002151812,0.004516737314790419,10.853267813120567,0,1.2,0,5,1.0,,,0.35429006412262337,0.7166890656077463,0.973868323946463,0.9709569377642756,True
heldout,gain_resource_shift,1020,memory_erase,404.4970104166667,0.1588399688081211,0.004428056260975639,10.791053304375206,0,1.4,0,5,1.0,,,0.35360869653116384,0.7154073751652641,0.9740844007521631,0.9711603676588353,True
heldout,gain_resource_shift,1021,memory_erase,398.03823958333334,0.1602049891308551,0.004994482636445226,11.078484657272613,0,1.6,0,5,1.0,,,0.3503308194739373,0.7061100848621433,0.970292080615731,0.9691978770147934,True
heldout,gain_resource_shift,1022,memory_erase,429.55021875,0.1653558462058981,0.0058500410755963446,11.39847020902419,0,2.0,0,5,1.0,,,0.35115537172226297,0.6954920699199132,0.970113831868728,0.9693678274218894,True
heldout,gain_resource_shift,1023,memory_erase,313.34228125,0.1466644644349006,0.0040731322498199895,9.617674861020156,0,1.0,0,5,1.0,,,0.3566238578948118,0.7487911118043876,0.9736570839188783,0.9705112779996775,True
heldout,gain_resource_shift,1024,memory_erase,320.6027604166667,0.15015044254477353,0.004721970941315209,10.194805655498829,0,1.8,0,5,1.0,,,0.35292528935512263,0.7347840292416289,0.971065481863875,0.9694508225942009,True
heldout,gain_resource_shift,1025,memory_erase,368.177625,0.14033499159540777,0.004358133350113338,9.339513219834917,0,1.4,0,5,1.0,,,0.3579436938032662,0.7589165292017247,0.9732259586347727,0.9684595829163294,True
heldout,gain_resource_shift,1026,memory_erase,355.56828125,0.16957606522025936,0.005187062894044111,11.683193614474568,0,1.6,0,5,1.0,,,0.3508358699679942,0.685524567178141,0.971347050981818,0.9720210614582179,True
heldout,gain_resource_shift,1027,memory_erase,380.1163125,0.14788195489833517,0.004148425915154255,10.205102986778588,0,1.4,0,5,1.0,,,0.3542740375329702,0.7386748483299638,0.9777247623788204,0.9712321039612739,True
heldout,gain_resource_shift,1028,memory_erase,380.70951041666666,0.1510919392265957,0.004591430793405773,10.195280326556656,0,1.6,0,5,1.0,,,0.3544319293777516,0.7352846249801576,0.9740356312858406,0.9691903919577897,True
heldout,gain_resource_shift,1029,memory_erase,450.73330208333334,0.15446429686850113,0.004960721856619381,10.505185601611721,0,1.6,0,5,1.0,,,0.35345239453125094,0.7244714919524252,0.9694773486237797,0.9707564027566526,True
heldout,gain_resource_shift,1030,memory_erase,424.2434270833333,0.14276880023591992,0.004011597240664524,9.609155980958443,0,0.8,0,5,1.0,,,0.3565553853678038,0.7537133234564293,0.9779402059267381,0.9696094831748238,True
heldout,switching_memory,1001,memory_erase,287.1314895833333,0.1743357682612972,0.030389850318835007,11.679459782010795,0,1.5,1,5,0.8,0.16454113295269335,0.008040710703431432,0.4486977038484158,0.825432193270113,0.9651607276857183,0.9815859065942943,False
heldout,switching_memory,1002,memory_erase,306.14004166666666,0.17344137572673005,0.030078941174903173,12.00152540934115,0,1.25,1,5,0.8,0.16557034865204648,0.005939312201316514,0.454167637259702,0.8266220778162767,0.9628412064200913,0.9805734474018766,False
heldout,switching_memory,1003,memory_erase,284.5832395833333,0.18282348153187133,0.03342116708825139,13.404822133441987,0,0.75,1,5,0.8,0.18934479577037963,0.007042412839576407,0.45762496505492534,0.809324053465984,0.9805298490591282,0.9879402991738995,False
heldout,switching_memory,1004,memory_erase,312.52647916666666,0.1788814885870632,0.03199536585619108,12.258859067497333,0,1.25,1,5,0.8,0.17652333286790506,0.007745377610633435,0.44962353217452034,0.8178269211244091,0.9673205549878325,0.9856804392812323,False
heldout,switching_memory,1005,memory_erase,328.7694375,0.17259570525569415,0.029786334101816647,11.57355493374037,0,1.25,1,5,0.8,0.16441991331098915,0.00732462752376205,0.45334312359455237,0.8290617445543963,0.9709538943835222,0.9849569943901989,False
heldout,switching_memory,1006,memory_erase,284.87280208333334,0.1698865227622265,0.02885832293612579,10.678851349029898,0,1.25,1,5,0.8,0.1582067976109846,0.006403845688423506,0.4471613856730583,0.8322924244609805,0.9674412662120492,0.9786647638501225,False
heldout,switching_memory,1007,memory_erase,305.2364270833333,0.17666394803350755,0.03120711458923027,11.896486725123749,0,1.25,1,5,0.8,0.17022043507083817,0.00993747030255932,0.4517960713040421,0.8222234603227501,0.9762485159180577,0.9869892741583559,False
heldout,switching_memory,1008,memory_erase,339.3665729166667,0.16373331098001306,0.026805607921005326,10.501554383921972,0,1.25,1,5,0.8,0.1442037769115857,0.007825868915738318,0.4517644165381806,0.8422889684070205,0.9653979269521177,0.9810462692972393,False
heldout,switching_memory,1009,memory_erase,351.37128125,0.16565901405516972,0.027440065133859565,10.819858887656608,0,1.25,1,5,0.8,0.1509328247193808,0.007399050859038842,0.45298354450923606,0.8399442213585763,0.9652397022998794,0.9824586513052562,False
heldout,switching_memory,1010,memory_erase,348.9462395833333,0.1694486131968741,0.028709948369214422,11.264250299246962,0,1.25,1,5,0.8,0.15768901504032287,0.007158626372368843,0.45245659546197736,0.8342326574581962,0.968623473211133,0.9831552553606123,False
heldout,switching_memory,1011,memory_erase,352.7476875,0.18593623547380858,0.03456910122437366,13.828775968924129,0,1.25,1,5,0.8,0.18877378664694014,0.010557354530627311,0.4526896166898447,0.8006290829092524,0.9703165732138758,0.9861833677767774,False
heldout,switching_memory,1012,memory_erase,339.63672916666667,0.1852019480392923,0.03429660589834886,12.817458642260528,0,1.25,1,5,0.8,0.19074497662326237,0.007588964309506884,0.4475207498138408,0.8051526378039466,0.9684152509374853,0.985236733985829,False
heldout,switching_memory,1013,memory_erase,330.6353125,0.18019750613231653,0.032468006560141524,12.27042716437739,0,1.25,1,5,0.8,0.17742424971462065,0.008040004857307784,0.44847722599182543,0.8148027835953272,0.964868662638128,0.9824577261266597,False
heldout,switching_memory,1014,memory_erase,338.4325729166667,0.1654951702712793,0.02738577240382432,10.423017807857738,0,1.0,1,5,0.8,0.1520016335430509,0.005895558681501595,0.45296912406676454,0.838850212165934,0.9649679169926836,0.980274885923393,False
heldout,switching_memory,1015,memory_erase,352.28653125,0.16318412831125953,0.026626159939483942,10.160833984241743,0,1.25,1,5,0.8,0.1448592427289654,0.006717420768594093,0.4518724967105311,0.8423276590023268,0.973277435103026,0.9814658616415801,False
heldout,switching_memory,1016,memory_erase,348.83484375,0.16999792944822825,0.028896274769328236,11.162484856298759,0,1.25,1,5,0.8,0.15943295078936395,0.005503855321969798,0.4505613578608649,0.832857560709444,0.9708159891532105,0.9826712709694169,False
heldout,switching_memory,1017,memory_erase,399.3168229166667,0.17104662059533113,0.029253922501319623,11.288445471393215,0,1.75,1,5,0.8,0.15776380084432862,0.007456344729066703,0.44895841056089586,0.8312318688289535,0.9656527379952436,0.9841772587573578,False
heldout,switching_memory,1018,memory_erase,393.31027083333333,0.17779445012043282,0.03160772887918812,12.595932146503054,0,1.0,1,5,0.8,0.1758410720009145,0.006485198803443563,0.4575689874917489,0.819697239443352,0.9719824836336469,0.986413577059382,False
heldout,switching_memory,1019,memory_erase,394.3086770833333,0.17433893044619814,0.03039106795913903,11.491295631484107,0,1.75,1,5,0.8,0.16354453970467464,0.007893171210416331,0.44840211553595555,0.8255700242501735,0.96407126621089,0.9831683236997846,False
heldout,switching_memory,1020,memory_erase,362.5868333333333,0.17610252453781416,0.031009145048508085,11.234536119237715,0,1.0,1,5,0.8,0.17334334154765774,0.0067412196809704525,0.4489560658298183,0.8220728527632143,0.967413516385633,0.9807066553490155,False
heldout,switching_memory,1021,memory_erase,346.7575833333333,0.16910774897239272,0.028594380608657256,11.505488458806456,0,1.0,1,5,0.8,0.15867513115472728,0.005586500537779133,0.4549808638050193,0.8347141749474842,0.970532417990737,0.9818056733691707,False
heldout,switching_memory,1022,memory_erase,356.3569895833333,0.16713879881712723,0.02793241017579089,10.889810997660158,0,1.25,1,5,0.8,0.15181643338014153,0.006875758820282986,0.4553702032384369,0.8368011804904113,0.9661942654805634,0.9831087716602469,False
heldout,switching_memory,1023,memory_erase,385.4392604166667,0.17188166920441741,0.029540386241273864,11.183979255985747,0,1.0,1,5,0.8,0.16499719443430413,0.00589236854836285,0.4504401840544582,0.8301201564219042,0.9700172265051309,0.9821104767081072,False
heldout,switching_memory,1024,memory_erase,376.429875,0.15160750335280285,0.022982003072043056,9.583439957155521,0,1.25,1,5,0.8,0.12447644851428752,0.007782603528933416,0.46058277319413105,0.8592784488011301,0.97072293003048,0.979953336813696,False
heldout,switching_memory,1025,memory_erase,371.2302916666667,0.1726721969010439,0.029812676327167515,11.760312665421969,0,1.25,1,5,0.8,0.1631776772646978,0.008692452931330438,0.4536945578570888,0.8288705622759984,0.9676450566702935,0.983664658274917,False
heldout,switching_memory,1026,memory_erase,352.3511458333333,0.17829731044117503,0.03178680786402519,12.091833834890062,0,0.75,1,5,0.8,0.17904884419540695,0.005503870843919099,0.45343898722124143,0.8190743973122172,0.9768603179958966,0.9828627691489,False
heldout,switching_memory,1027,memory_erase,362.3915625,0.15781157868653845,0.024901386958265704,9.84882878334186,0,0.75,1,5,0.8,0.13764948939814364,0.006392655838032719,0.45702617967966896,0.8506252440279342,0.9726702218005877,0.9843296569398194,False
heldout,switching_memory,1028,memory_erase,336.82375,0.16287341371056135,0.026524866135178644,10.657015631403711,0,1.0,1,5,0.8,0.1446942868643527,0.006282151553091864,0.4556218824304255,0.8441021982898745,0.9707625579757244,0.9830529842702858,False
heldout,switching_memory,1029,memory_erase,359.5588020833333,0.1717585981772477,0.029497902642053566,11.594831147223926,0,1.0,1,5,0.8,0.16439153763660164,0.005386617279149844,0.4541028479682994,0.8305755376811904,0.9720706480932688,0.9843184415890447,False
heldout,switching_memory,1030,memory_erase,336.8668541666667,0.16946972044496555,0.028716904120088482,11.09981997077116,0,1.25,1,5,0.8,0.15799591674098484,0.00840600111942079,0.4522850962263225,0.8338456077796308,0.9707685059538438,0.9823802106802902,False
development,gain_resource_shift,101,memory_shuffle,357.5972604166667,0.1725314769794233,0.004150326675176748,11.291827363047394,0,1.0,0,5,1.0,,,0.37084235281506356,0.7234570453091936,0.9732473876030788,0.9725308787700686,True
development,gain_resource_shift,102,memory_shuffle,377.8279270833333,0.1760064070389521,0.003956918714678144,11.589213268605556,0,1.0,0,5,1.0,,,0.37199778451641297,0.7145810775656019,0.9789203258813325,0.9743562769238254,True
development,gain_resource_shift,103,memory_shuffle,370.6186458333333,0.15392797608676279,0.003831698402730626,9.754062241529565,0,1.2,0,5,1.0,,,0.3744276921555828,0.7659384895046574,0.972251133879101,0.9691970240573174,True
development,gain_resource_shift,104,memory_shuffle,355.7123958333333,0.15622503600664367,0.0034115145840135654,10.088963315595075,0,1.0,0,5,1.0,,,0.37562646898250446,0.7582640537111155,0.9770359684790298,0.9701512478591475,True
development,gain_resource_shift,105,memory_shuffle,367.3538958333333,0.17668720747562863,0.003990513616246027,11.32924007903956,0,1.0,0,5,1.0,,,0.37329854321850736,0.7207377075282213,0.9762821656733432,0.9725008872005553,True
development,switching_memory,101,memory_shuffle,335.5883125,0.058338266048240335,0.0034002781885893846,13.99177635473609,0,0.8,0,5,1.0,0.012587836248520456,0.00010311037318161837,0.5597744348641209,0.9826251554283221,0.9636392362715133,0.9863011759581533,True
development,switching_memory,102,memory_shuffle,349.44892708333333,0.1525343403570304,0.023263974269050507,10.833389744101154,0,1.25,1,5,0.8,0.1254524956095358,0.004259080009576692,0.48716551338066016,0.8593849841301977,0.9676143993551419,0.9811806578343436,False
development,switching_memory,103,memory_shuffle,402.89985416666667,0.06123088574804386,0.0037463959793003717,13.469045006581753,0,1.0,0,5,1.0,0.014273325348354899,9.922096147949666e-05,0.5562724758409175,0.9808574485150806,0.9585659713909201,0.9866393845137503,True
development,switching_memory,104,memory_shuffle,482.98703125,0.06402551737639832,0.004096284731565086,13.570586925447122,0,1.2,0,5,1.0,0.015906204196819915,0.00010908829868691081,0.5543243635817987,0.9792462938617678,0.9596296608297094,0.9865948371005541,False
development,switching_memory,105,memory_shuffle,408.0478333333333,0.15270588479469271,0.023316153290833013,14.333189800399552,0,1.0,1,5,0.8,0.1261284276192825,0.003924412537567513,0.4916965112546218,0.8657623946130111,0.9684550059534671,0.9846934057483685,False
heldout,gain_resource_shift,1001,memory_shuffle,334.3921979166667,0.14970776491983212,0.0044431603822962145,10.197560329129661,0,1.2,0,5,1.0,,,0.35470480341548494,0.7343604701306924,0.9752222509635962,0.9691903113037991,True
heldout,gain_resource_shift,1002,memory_shuffle,317.7528229166667,0.15143931114497772,0.00464626824063856,10.208079391087969,0,1.6,0,5,1.0,,,0.35524323624511117,0.7341742480728659,0.975341956130265,0.9707334392450613,True
heldout,gain_resource_shift,1003,memory_shuffle,297.75159375,0.16214767677436523,0.004815528379769706,11.407677680042504,0,1.4,0,5,1.0,,,0.35168609917448496,0.6976393339106626,0.9739710220890684,0.970758733162051,True
heldout,gain_resource_shift,1004,memory_shuffle,374.8398854166667,0.14477185122548647,0.003929327961337484,9.93888220470715,0,1.2,0,5,1.0,,,0.3553699886143617,0.7447376062087884,0.9721756347083857,0.968244316317267,True
heldout,gain_resource_shift,1005,memory_shuffle,327.5349583333333,0.16664746522981752,0.004988754640475031,11.389111752714852,0,1.6,0,5,1.0,,,0.3528686210828235,0.69540191750489,0.9766668518271829,0.9718724020952149,True
heldout,gain_resource_shift,1006,memory_shuffle,385.5734375,0.15378048926078466,0.004583156559935894,10.530397642999183,0,1.6,0,5,1.0,,,0.3546259853668637,0.724420124585135,0.9723694737854706,0.9687792637359242,True
heldout,gain_resource_shift,1007,memory_shuffle,373.1148333333333,0.15171715401617042,0.004238130283754928,10.503149006273317,0,1.2,0,5,1.0,,,0.35379326922226023,0.7290276795886286,0.9788624650366128,0.9716420177339932,True
heldout,gain_resource_shift,1008,memory_shuffle,316.5448333333333,0.14939848097270114,0.004102527387709084,9.927221906749665,0,1.2,0,5,1.0,,,0.35785880604518366,0.7411303120472027,0.9761921619363788,0.9711636064905943,True
heldout,gain_resource_shift,1009,memory_shuffle,320.37396875,0.16320238117307084,0.005307349639281265,11.411348820709,0,1.4,0,5,1.0,,,0.351745906669808,0.6961091168397054,0.9727897343076012,0.9707740885473949,True
heldout,gain_resource_shift,1010,memory_shuffle,340.4270520833333,0.17542310652243961,0.005606469953434283,12.599230161771885,0,1.2,0,5,1.0,,,0.3488684600916177,0.6540179395844041,0.9751446042720567,0.9727947053930117,True
heldout,gain_resource_shift,1011,memory_shuffle,343.5882916666667,0.16410262110402538,0.0049165871222380236,11.448836854679081,0,1.6,0,5,1.0,,,0.35428100709358895,0.6977503584821207,0.9759230487414534,0.9729492874497646,True
heldout,gain_resource_shift,1012,memory_shuffle,396.377,0.15557313686624144,0.00434270633653806,10.788103265746335,0,1.4,0,5,1.0,,,0.35215655342826924,0.717479605240338,0.9737730392569709,0.9699191152734385,True
heldout,gain_resource_shift,1013,memory_shuffle,376.67134375,0.14697001108714103,0.004409138101796927,9.962629282944734,0,1.2,0,5,1.0,,,0.3572909920327035,0.7435744470094341,0.9749659142253373,0.9699031219354977,True
heldout,gain_resource_shift,1014,memory_shuffle,372.098,0.1711138937470721,0.004870728596744113,12.020596707218056,0,1.4,0,5,1.0,,,0.35205932693577807,0.6756664988340091,0.9756118227239733,0.973354199582806,True
heldout,gain_resource_shift,1015,memory_shuffle,346.0963958333333,0.1519299730153154,0.004450754350766944,10.513193199847999,0,1.6,0,5,1.0,,,0.35393660053743425,0.7267901308100153,0.9755503409561261,0.970612180767663,True
heldout,gain_resource_shift,1016,memory_shuffle,387.4647291666667,0.15184370178447237,0.004297092451814542,10.486421243949911,0,1.2,0,5,1.0,,,0.35301234055343106,0.7285466417340867,0.9762576424464053,0.9704359969146035,True
heldout,gain_resource_shift,1017,memory_shuffle,348.73355208333334,0.17072305818699476,0.004618373672773589,11.996468110125184,0,1.2,0,5,1.0,,,0.3514381472593131,0.6761002167700698,0.9759683923172764,0.9729182062047897,True
heldout,gain_resource_shift,1018,memory_shuffle,351.7585104166667,0.15907927641487732,0.004342056127023882,11.119898100875602,0,1.4,0,5,1.0,,,0.3518037571367411,0.7068248854733237,0.9709690529490319,0.9687456319030775,True
heldout,gain_resource_shift,1019,memory_shuffle,370.51521875,0.15618113002151812,0.004516737314790419,10.853267813120567,0,1.2,0,5,1.0,,,0.35429006412262337,0.7166890656077463,0.973868323946463,0.9709569377642756,True
heldout,gain_resource_shift,1020,memory_shuffle,366.60851041666666,0.1588399688081211,0.004428056260975639,10.791053304375206,0,1.4,0,5,1.0,,,0.35360869653116384,0.7154073751652641,0.9740844007521631,0.9711603676588353,True
heldout,gain_resource_shift,1021,memory_shuffle,350.2794791666667,0.1602049891308551,0.004994482636445226,11.078484657272613,0,1.6,0,5,1.0,,,0.3503308194739373,0.7061100848621433,0.970292080615731,0.9691978770147934,True
heldout,gain_resource_shift,1022,memory_shuffle,363.2813645833333,0.1653558462058981,0.0058500410755963446,11.39847020902419,0,2.0,0,5,1.0,,,0.35115537172226297,0.6954920699199132,0.970113831868728,0.9693678274218894,True
heldout,gain_resource_shift,1023,memory_shuffle,447.6901875,0.1466644644349006,0.0040731322498199895,9.617674861020156,0,1.0,0,5,1.0,,,0.3566238578948118,0.7487911118043876,0.9736570839188783,0.9705112779996775,True
heldout,gain_resource_shift,1024,memory_shuffle,369.9846875,0.15015044254477353,0.004721970941315209,10.194805655498829,0,1.8,0,5,1.0,,,0.35292528935512263,0.7347840292416289,0.971065481863875,0.9694508225942009,True
heldout,gain_resource_shift,1025,memory_shuffle,361.1634166666667,0.14033499159540777,0.004358133350113338,9.339513219834917,0,1.4,0,5,1.0,,,0.3579436938032662,0.7589165292017247,0.9732259586347727,0.9684595829163294,True
heldout,gain_resource_shift,1026,memory_shuffle,393.8470520833333,0.16957606522025936,0.005187062894044111,11.683193614474568,0,1.6,0,5,1.0,,,0.3508358699679942,0.685524567178141,0.971347050981818,0.9720210614582179,True
heldout,gain_resource_shift,1027,memory_shuffle,383.78764583333333,0.14788195489833517,0.004148425915154255,10.205102986778588,0,1.4,0,5,1.0,,,0.3542740375329702,0.7386748483299638,0.9777247623788204,0.9712321039612739,True
heldout,gain_resource_shift,1028,memory_shuffle,379.1775520833333,0.1510919392265957,0.004591430793405773,10.195280326556656,0,1.6,0,5,1.0,,,0.3544319293777516,0.7352846249801576,0.9740356312858406,0.9691903919577897,True
heldout,gain_resource_shift,1029,memory_shuffle,412.84929166666666,0.15446429686850113,0.004960721856619381,10.505185601611721,0,1.6,0,5,1.0,,,0.35345239453125094,0.7244714919524252,0.9694773486237797,0.9707564027566526,True
heldout,gain_resource_shift,1030,memory_shuffle,415.5490208333333,0.14276880023591992,0.004011597240664524,9.609155980958443,0,0.8,0,5,1.0,,,0.3565553853678038,0.7537133234564293,0.9779402059267381,0.9696094831748238,True
heldout,switching_memory,1001,memory_shuffle,351.7063645833333,0.061527286285699916,0.003782497181260757,13.651243630473582,0,1.0,0,5,1.0,0.012835690541134936,9.916749933282417e-05,0.5264195258095843,0.9785944965623288,0.959562243086661,0.9868626997788134,True
heldout,switching_memory,1002,memory_shuffle,360.9975520833333,0.062488982208922315,0.003901903258429445,13.892719024745034,0,1.2,0,5,1.0,0.014344498082531108,9.998533276538538e-05,0.5277329233570197,0.9774513347515282,0.9573130068455308,0.9850851099454399,True
heldout,switching_memory,1003,memory_shuffle,380.52771875,0.12380102923859568,0.015323436529352514,15.760804650277777,0,0.5,1,5,0.8,0.08294678649140405,0.002779680397500257,0.4912402682069543,0.8995431922341907,0.9783418623896992,0.9899367502523203,False
heldout,switching_memory,1004,memory_shuffle,368.34659375,0.05848547705358132,0.003417329923252443,14.372746631759478,0,0.8,0,5,1.0,0.012690804252391354,0.00010654698980097353,0.5287877010595011,0.9808935798503683,0.9622321861121174,0.9897549209116897,True
heldout,switching_memory,1005,memory_shuffle,393.42188541666667,0.16304295482682987,0.02658006174776989,13.799624548713636,0,0.75,1,5,0.8,0.14861630070915907,0.003203205190712319,0.45654110853259033,0.8311081587208915,0.9648083756141763,0.9884981254110516,False
heldout,switching_memory,1006,memory_shuffle,358.2404375,0.15787314793591606,0.024920823159080934,12.497743095298057,0,1.0,1,5,0.8,0.13855107911722842,0.0021467199307474505,0.46079465263391617,0.8425394524886961,0.9619595872077666,0.9832490998886826,False
heldout,switching_memory,1007,memory_shuffle,363.13423958333334,0.05888822500128152,0.003464787098245979,13.920680271822226,0,1.0,0,5,1.0,0.013597584496816431,0.00010369256422335988,0.5300381608673035,0.9805279652718076,0.9729965515183702,0.9915672253581621,True
heldout,switching_memory,1008,memory_shuffle,370.0085520833333,0.16993096263999732,0.02887354286028383,12.32880765535054,0,1.25,1,5,0.8,0.1575684738984901,0.005452569844441593,0.4398716790509055,0.814232695686928,0.9602871889016465,0.979569804377047,False
heldout,switching_memory,1009,memory_shuffle,338.63415625,0.1637339511359578,0.026805962950720852,12.660493291196602,0,1.25,1,5,0.8,0.1472458543439533,0.0056850918532870744,0.44615189651842,0.8279713469756786,0.9608904629483025,0.9830604578002704,False
heldout,switching_memory,1010,memory_shuffle,351.8259375,0.15879393422067284,0.025212629400149945,13.194079325106637,0,1.25,1,5,0.8,0.13688594081909927,0.004514397015040267,0.4526818086649808,0.8387560316626484,0.964716758910038,0.984343323176737,False
heldout,switching_memory,1011,memory_shuffle,357.6597708333333,0.059271407526349545,0.003509917312356671,16.13248619228597,0,0.6,0,5,1.0,0.012856933266422232,0.00011618258859621951,0.5298087875610209,0.9793647765225291,0.9661832946240919,0.9909870570522312,True
heldout,switching_memory,1012,memory_shuffle,349.56307291666667,0.16567585524348127,0.027445333351459097,15.090861618138236,0,1.25,1,5,0.8,0.14916360830429556,0.005735305176204705,0.4405763772928631,0.8195773513715531,0.9643164000608452,0.9875101525274673,False
heldout,switching_memory,1013,memory_shuffle,351.83815625,0.16387475849468564,0.026851801815526818,14.517781058280756,0,0.75,1,5,0.8,0.14985621427758788,0.0025882281245389717,0.45321549435070735,0.8278110059654373,0.9596492088240453,0.9863435925226611,False
heldout,switching_memory,1014,memory_shuffle,398.5730416666667,0.16005522954433918,0.0256147975251957,12.169571966681792,0,0.75,1,5,0.8,0.14408601172536095,0.002548178149394115,0.458898482300504,0.8372586858609856,0.9578241713188135,0.9845499101537145,False
heldout,switching_memory,1015,memory_shuffle,370.6290833333333,0.15922224104951077,0.02534882225160683,11.830895086002299,0,1.5,1,5,0.8,0.13620737555801643,0.005292032749997401,0.4481544389696285,0.8361308848486153,0.9697770786992365,0.9834285452973968,False
heldout,switching_memory,1016,memory_shuffle,348.87515625,0.06108397299378102,0.0037282305093484136,12.989644572306347,0,1.2,0,5,1.0,0.013831247028081157,9.455074388491327e-05,0.5260305322616813,0.9790590026891666,0.9663414057631338,0.9874286053376132,True
heldout,switching_memory,1017,memory_shuffle,427.41995833333334,0.16652398766668303,0.027727214552650075,13.687623322445688,0,1.0,1,5,0.8,0.1530211966234018,0.0039104487992773175,0.4468713404278704,0.8222225100310674,0.9594686426865096,0.987882840996011,False
heldout,switching_memory,1018,memory_shuffle,381.7930729166667,0.151307926381137,0.02289095097132061,14.729594083741459,0,0.75,1,5,0.8,0.12535214891126978,0.0033413752507578864,0.46297577337442863,0.8521300236233169,0.9687689304141354,0.9861951886438356,False
