seed,family,topology,resource,mode,loss,cost,post_switch_loss,return_loss,saturation,violations,runtime_seconds
901017,congestion,rewired,ample,zero_negative,0.323244456831041,0.0,0.3308357248967077,0.3757573126889855,1.0,0,0.015057992999572889
901017,congestion,rewired,scarce,full,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.019160734999957185
901017,congestion,rewired,scarce,no_K,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.018860277999806385
901017,congestion,rewired,scarce,no_W,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.018771581000237347
901017,congestion,rewired,scarce,no_WK,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.018973507000112022
901017,congestion,rewired,scarce,retuned_zero,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.018990623999627587
901017,congestion,rewired,scarce,rewired,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.018741156000146475
901017,congestion,rewired,scarce,reverse,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.018515046000516122
901017,congestion,rewired,scarce,generic_nonlinear,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.01748185599927865
901017,congestion,rewired,scarce,generic_equivalent,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.016578137000237803
901017,congestion,rewired,scarce,signed_intensity,0.031293814568878524,0.4,0.04016443353948366,0.03621810726439543,0.03125,0,0.029375222999874495
901017,congestion,rewired,scarce,gradient,0.03262215673824538,0.4,0.04204361692142653,0.03940525473455602,0.03125,0,0.016108056000120996
901017,congestion,rewired,scarce,zero_negative,0.323244456831041,0.0,0.3308357248967077,0.3757573126889855,1.0,0,0.022967653000137034
901017,congestion,absent,ample,full,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.019114347000254384
901017,congestion,absent,ample,no_K,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.018884854000702944
901017,congestion,absent,ample,no_W,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.01875073399946814
901017,congestion,absent,ample,no_WK,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.01889873600032388
901017,congestion,absent,ample,retuned_zero,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.01881655899967427
901017,congestion,absent,ample,rewired,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.01862443300007044
901017,congestion,absent,ample,reverse,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.017907212999659805
901017,congestion,absent,ample,generic_nonlinear,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.0172506090002571
901017,congestion,absent,ample,generic_equivalent,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.0168529520001357
901017,congestion,absent,ample,signed_intensity,0.012238534271896017,0.5180363730157425,0.01787492241059657,0.0003980592898103266,0.03125,0,0.02929763300051036
901017,congestion,absent,ample,gradient,0.012392673181633902,0.5180672202897358,0.01864716469580708,0.0006015315861828715,0.03125,0,0.015374220000126115
901017,congestion,absent,ample,zero_negative,0.323244456831041,0.0,0.3308357248967077,0.3757573126889855,1.0,0,0.02046504599996979
901017,congestion,absent,scarce,full,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.018916309999667646
901017,congestion,absent,scarce,no_K,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.018625986000301964
901017,congestion,absent,scarce,no_W,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.018637403000241193
901017,congestion,absent,scarce,no_WK,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.01800721400013572
901017,congestion,absent,scarce,retuned_zero,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.017923504999941997
901017,congestion,absent,scarce,rewired,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.01843586200016034
901017,congestion,absent,scarce,reverse,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.01836286700012124
901017,congestion,absent,scarce,generic_nonlinear,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.01714443200023652
901017,congestion,absent,scarce,generic_equivalent,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.016888024000081714
901017,congestion,absent,scarce,signed_intensity,0.03191466774503385,0.39999999999999997,0.03809159310807519,0.036634324177788544,0.03125,0,0.029281214999400618
901017,congestion,absent,scarce,gradient,0.032202803428602975,0.4,0.038752922892380255,0.03697159437244649,0.03125,0,0.016162768000071992
901017,congestion,absent,scarce,zero_negative,0.323244456831041,0.0,0.3308357248967077,0.3757573126889855,1.0,0,0.021200359999284046
901018,linear,aligned,ample,full,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.018501496000396855
901018,linear,aligned,ample,no_K,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.01831012299987833
901018,linear,aligned,ample,no_W,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.018691157999683128
901018,linear,aligned,ample,no_WK,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.01848467900003925
901018,linear,aligned,ample,retuned_zero,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.01886430199994038
901018,linear,aligned,ample,rewired,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.018950768999843604
901018,linear,aligned,ample,reverse,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.018991822000032244
901018,linear,aligned,ample,generic_nonlinear,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.01705367100004196
901018,linear,aligned,ample,generic_equivalent,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.017294045000085134
901018,linear,aligned,ample,signed_intensity,0.010946855422801152,0.47972395169031945,0.01754928083256318,0.0004638194124834429,0.03125,0,0.029275912999821685
901018,linear,aligned,ample,gradient,0.011190663741347816,0.4792962777953351,0.01847754374439569,0.0010993567645264225,0.03125,0,0.01635769700021683
901018,linear,aligned,ample,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.01474678100004212
901018,linear,aligned,scarce,full,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.01851040899992995
901018,linear,aligned,scarce,no_K,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.01884062700008826
901018,linear,aligned,scarce,no_W,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.01881892499972082
901018,linear,aligned,scarce,no_WK,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.019001537000065127
901018,linear,aligned,scarce,retuned_zero,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.018776736999598143
901018,linear,aligned,scarce,rewired,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.01872114399924385
901018,linear,aligned,scarce,reverse,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.018804041000009875
901018,linear,aligned,scarce,generic_nonlinear,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.017338003999725515
901018,linear,aligned,scarce,generic_equivalent,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.016559426000412714
901018,linear,aligned,scarce,signed_intensity,0.020574122034032097,0.39745928700876104,0.02837895644495486,0.00812280328619566,0.03125,0,0.029407605000074
901018,linear,aligned,scarce,gradient,0.021459968077222013,0.3974739623489795,0.02912396155979551,0.009603237253736754,0.03125,0,0.022467353999900297
901018,linear,aligned,scarce,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015432791999387518
901018,linear,rewired,ample,full,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.018993700000009994
901018,linear,rewired,ample,no_K,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.018615710000290164
901018,linear,rewired,ample,no_W,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.018400032999750238
901018,linear,rewired,ample,no_WK,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.0185967220000407
901018,linear,rewired,ample,retuned_zero,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.019620022999561115
901018,linear,rewired,ample,rewired,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.019630801999483083
901018,linear,rewired,ample,reverse,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.018322703000137608
901018,linear,rewired,ample,generic_nonlinear,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.01771857800036969
901018,linear,rewired,ample,generic_equivalent,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.016895224999757374
901018,linear,rewired,ample,signed_intensity,0.011130021391832362,0.47962216331752117,0.018363458775626947,0.0006094278465954975,0.03125,0,0.035572452999815596
901018,linear,rewired,ample,gradient,0.011668354677782282,0.47902706852879273,0.020531656838171555,0.0014634922376096178,0.03125,0,0.015807181999832665
901018,linear,rewired,ample,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015227427000240823
901018,linear,rewired,scarce,full,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.019075244999726237
901018,linear,rewired,scarce,no_K,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.01872661299984202
901018,linear,rewired,scarce,no_W,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.019015522000188412
901018,linear,rewired,scarce,no_WK,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.018498207999925853
901018,linear,rewired,scarce,retuned_zero,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.01850750200026141
901018,linear,rewired,scarce,rewired,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.01846648100007542
901018,linear,rewired,scarce,reverse,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.01803054599980669
901018,linear,rewired,scarce,generic_nonlinear,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.017451982000750377
901018,linear,rewired,scarce,generic_equivalent,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.01692732600031377
901018,linear,rewired,scarce,signed_intensity,0.02075759304066168,0.39702810050991644,0.02899207723721603,0.0077368462398485155,0.03125,0,0.03570421400007717
901018,linear,rewired,scarce,gradient,0.02132407723438377,0.3971325059680414,0.029558981226835094,0.008118719554394612,0.03125,0,0.015686657999992804
901018,linear,rewired,scarce,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015081021000298733
901018,linear,absent,ample,full,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.018575204000740086
901018,linear,absent,ample,no_K,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.01847608799982936
901018,linear,absent,ample,no_W,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.01843338099962466
901018,linear,absent,ample,no_WK,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.017909991000465197
901018,linear,absent,ample,retuned_zero,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.0183464480001021
901018,linear,absent,ample,rewired,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.01867657500019959
901018,linear,absent,ample,reverse,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.019387496999968334
901018,linear,absent,ample,generic_nonlinear,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.01672180100007381
901018,linear,absent,ample,generic_equivalent,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.01677262599991991
901018,linear,absent,ample,signed_intensity,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.028951035999966734
901018,linear,absent,ample,gradient,0.010228365365287616,0.513374477021052,0.01515574140091206,0.00027992225886346305,0.03125,0,0.015408642999773292
901018,linear,absent,ample,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015452523000021756
901018,linear,absent,scarce,full,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.018546288000209188
901018,linear,absent,scarce,no_K,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.018825963000210777
901018,linear,absent,scarce,no_W,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.018388292999929945
901018,linear,absent,scarce,no_WK,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01831145199975026
901018,linear,absent,scarce,retuned_zero,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.018268315999705464
901018,linear,absent,scarce,rewired,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.018530576999751247
901018,linear,absent,scarce,reverse,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01843759799947975
901018,linear,absent,scarce,generic_nonlinear,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.017231757999752517
901018,linear,absent,scarce,generic_equivalent,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.016066056000227036
901018,linear,absent,scarce,signed_intensity,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.02949067999992394
901018,linear,absent,scarce,gradient,0.02742545966423532,0.399926889881908,0.03393759409227163,0.015711516508014885,0.03125,0,0.015807439000070644
901018,linear,absent,scarce,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015126363000092624
901018,congestion,aligned,ample,full,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.019222521000187953
901018,congestion,aligned,ample,no_K,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.019103217000235873
901018,congestion,aligned,ample,no_W,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.01874961200007874
901018,congestion,aligned,ample,no_WK,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.018555376999700002
901018,congestion,aligned,ample,retuned_zero,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.018619331000138573
901018,congestion,aligned,ample,rewired,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.018783442000028572
901018,congestion,aligned,ample,reverse,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.018239889000028597
901018,congestion,aligned,ample,generic_nonlinear,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.017235872000071595
901018,congestion,aligned,ample,generic_equivalent,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.02429146400021409
901018,congestion,aligned,ample,signed_intensity,0.011793394547570238,0.5117619768955454,0.01963567503336181,0.0005841686568018765,0.033203125,0,0.029394129999445795
901018,congestion,aligned,ample,gradient,0.012426115478571066,0.5098477857428183,0.022420275108748083,0.0013973296285148765,0.03125,0,0.01585135799962245
901018,congestion,aligned,ample,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.01528793000039741
901018,congestion,aligned,scarce,full,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.0188812839998036
901018,congestion,aligned,scarce,no_K,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.01870681899987403
901018,congestion,aligned,scarce,no_W,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.018714165000119465
901018,congestion,aligned,scarce,no_WK,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.018223248999788666
901018,congestion,aligned,scarce,retuned_zero,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.01806427999991911
901018,congestion,aligned,scarce,rewired,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.018499175000044943
901018,congestion,aligned,scarce,reverse,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.018027751999170505
901018,congestion,aligned,scarce,generic_nonlinear,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.01760679599959758
901018,congestion,aligned,scarce,generic_equivalent,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.0171579260001522
901018,congestion,aligned,scarce,signed_intensity,0.0260907192556672,0.39751580766258193,0.032040714082539674,0.011041120593597867,0.03125,0,0.02947413799961396
901018,congestion,aligned,scarce,gradient,0.02746089676248884,0.39753907111935105,0.03453627442461547,0.012784211260797502,0.03125,0,0.016042785000081494
901018,congestion,aligned,scarce,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015162471999758509
901018,congestion,rewired,ample,full,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.01853625100005729
901018,congestion,rewired,ample,no_K,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.018466176000288215
901018,congestion,rewired,ample,no_W,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.01881708299993079
901018,congestion,rewired,ample,no_WK,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.017965550999917923
901018,congestion,rewired,ample,retuned_zero,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.01850830099988343
901018,congestion,rewired,ample,rewired,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.01868188700001383
901018,congestion,rewired,ample,reverse,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.01894678299993302
901018,congestion,rewired,ample,generic_nonlinear,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.016849881000041478
901018,congestion,rewired,ample,generic_equivalent,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.01768113799994353
901018,congestion,rewired,ample,signed_intensity,0.011858243199918905,0.5130817100396385,0.019874682247767776,0.0005679201383934556,0.03125,0,0.028885438000372687
901018,congestion,rewired,ample,gradient,0.012303012054196953,0.5107320665309307,0.02151126691790037,0.0015197597574859712,0.03125,0,0.015743187000339276
901018,congestion,rewired,ample,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.014670362000231307
901018,congestion,rewired,scarce,full,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.01858460599976297
901018,congestion,rewired,scarce,no_K,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.01892484000006789
901018,congestion,rewired,scarce,no_W,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.018435486999749173
901018,congestion,rewired,scarce,no_WK,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.018805496000197763
901018,congestion,rewired,scarce,retuned_zero,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.01850965199997745
901018,congestion,rewired,scarce,rewired,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.018492367000646937
901018,congestion,rewired,scarce,reverse,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.0185214689997224
901018,congestion,rewired,scarce,generic_nonlinear,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.02320544800005564
901018,congestion,rewired,scarce,generic_equivalent,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.016425706999939393
901018,congestion,rewired,scarce,signed_intensity,0.026460010062445895,0.397087881843346,0.0331317986782445,0.010526648523834411,0.03125,0,0.02867255199964802
901018,congestion,rewired,scarce,gradient,0.026992736773698477,0.39720647045937674,0.0335535283749783,0.010860444737143555,0.03125,0,0.016112962000136122
901018,congestion,rewired,scarce,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015314610000132234
901018,congestion,absent,ample,full,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.018539856999666426
901018,congestion,absent,ample,no_K,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.01912014899994574
901018,congestion,absent,ample,no_W,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.018557797999847025
901018,congestion,absent,ample,no_WK,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.018467537000219636
901018,congestion,absent,ample,retuned_zero,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.018549233999749504
901018,congestion,absent,ample,rewired,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.018257467000182714
901018,congestion,absent,ample,reverse,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.018140613000184658
901018,congestion,absent,ample,generic_nonlinear,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.017514619000451148
901018,congestion,absent,ample,generic_equivalent,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.016906841999912103
901018,congestion,absent,ample,signed_intensity,0.010165097553384135,0.5140478881631614,0.014852237287661342,5.9128887969585476e-05,0.03125,0,0.02980324499986864
901018,congestion,absent,ample,gradient,0.010228365365287616,0.513374477021052,0.01515574140091206,0.00027992225886346305,0.03125,0,0.015359404999799153
901018,congestion,absent,ample,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.015163023999718916
901018,congestion,absent,scarce,full,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01882523600022523
901018,congestion,absent,scarce,no_K,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01855021000034185
901018,congestion,absent,scarce,no_W,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01842730399954462
901018,congestion,absent,scarce,no_WK,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01804707400026473
901018,congestion,absent,scarce,retuned_zero,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01800209500032679
901018,congestion,absent,scarce,rewired,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01845940900000187
901018,congestion,absent,scarce,reverse,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.018080830999394948
901018,congestion,absent,scarce,generic_nonlinear,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.01746075000005476
901018,congestion,absent,scarce,generic_equivalent,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.0163607560000969
901018,congestion,absent,scarce,signed_intensity,0.02710912694292919,0.3999266120359498,0.033395649698390845,0.014964562137183524,0.03125,0,0.029424354999662228
901018,congestion,absent,scarce,gradient,0.02742545966423532,0.399926889881908,0.03393759409227163,0.015711516508014885,0.03125,0,0.015558271000145396
901018,congestion,absent,scarce,zero_negative,0.27914201140256667,0.0,0.2963659510823103,0.28871741009503615,1.0,0,0.014914821999809647
901019,linear,aligned,ample,full,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.01856012400014606
901019,linear,aligned,ample,no_K,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.01848557200042933
901019,linear,aligned,ample,no_W,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.018642760999625807
901019,linear,aligned,ample,no_WK,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.018047959000000446
901019,linear,aligned,ample,retuned_zero,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.01843362599959164
901019,linear,aligned,ample,rewired,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.01845896599996877
901019,linear,aligned,ample,reverse,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.02464226800009328
901019,linear,aligned,ample,generic_nonlinear,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.017120772999874134
901019,linear,aligned,ample,generic_equivalent,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.016389764000109608
901019,linear,aligned,ample,signed_intensity,0.0071385043808053815,0.3554616702995478,0.01074198337083554,0.0006609761634571656,0.03125,0,0.02855530600027123
901019,linear,aligned,ample,gradient,0.00752456371779736,0.35530887034347014,0.012573245412751186,0.0015244292931903024,0.03125,0,0.015775539999765442
901019,linear,aligned,ample,zero_negative,0.17820947622327865,0.0,0.20750624785958985,0.15276460858072305,1.0,0,0.014682688000050348
901019,linear,aligned,scarce,full,0.007206807678539606,0.3523319253205409,0.01091872300393159,0.0006609855159743531,0.03125,0,0.01833136100003685
901019,linear,aligned,scarce,no_K,0.007206807678539606,0.3523319253205409,0.01091872300393159,0.0006609855159743531,0.03125,0,0.018611902999964514
901019,linear,aligned,scarce,no_W,0.007206807678539606,0.3523319253205409,0.01091872300393159,0.0006609855159743531,0.03125,0,0.018419909999977335
