controller,seed,family,regime,mean_tracking_loss,tracking_rmse,mean_action_cost,hard_violations,tracking_pass,failure_rate,recovery_fraction,mean_recovery_steps,recovery_censored,initial_tail_loss,return_tail_loss,return_loss_change,mean_stockout,mean_overflow,censored_transition_fraction,action_seconds,learning_seconds,controller_seconds
zero,52003,dynamic_tracking,diagonal,0.19451646651449045,0.441040209634553,0.0,0,False,1.0,0.0,,3,0.19641859471930498,0.19615892245435063,-0.0002596722649543526,,,,0.0018272890520165674,0.00025660600658738986,0.0020838950586039573
hold,52003,dynamic_tracking,diagonal,0.08914566902398993,0.29857271982548894,2.3734188638117,0,False,1.0,0.0,,3,0.09649827010888011,0.09789746122214875,0.0013991911132686385,,,,0.001718105013424065,0.00024108801153488457,0.0019591930249589495
paired,52003,dynamic_tracking,diagonal,0.0026717665314760757,0.05168913359184961,2.8946569371462223,0,True,0.0,1.0,1.0,0,0.00037577771768276125,0.00039753761185935246,2.1759894176591216e-05,,,,0.08235859004344093,0.027151890040840954,0.10951048008428188
paired_lesion,52003,dynamic_tracking,diagonal,0.005716558016404699,0.07560792297375123,3.054406806805308,0,True,0.0,1.0,1.3333333333333333,0,0.00649142269769617,0.0005199473399451817,-0.005971475357750988,,,,0.06810006695741322,0.026927036968118045,0.09502710392553126
diagonal,52003,dynamic_tracking,diagonal,0.0032370240900550214,0.0568948511735027,2.9464230746811615,0,True,0.0,1.0,1.0,0,0.0007522990771675162,0.00045078465471933753,-0.00030151442244817867,,,,0.0703725540151936,0.025028479023603722,0.09540103303879732
shuffled,52003,dynamic_tracking,diagonal,0.002602038013446685,0.051010175587295176,2.902444366997266,0,True,0.0,1.0,0.6666666666666666,0,0.00034192201318203796,0.0003205864178749922,-2.1335595307045777e-05,,,,0.06616981498518726,0.02491357998951571,0.09108339497470297
signed_intensity,52003,dynamic_tracking,misaligned,0.00635319228274371,0.07970691489917114,2.8845830236573127,0,True,0.0,1.0,1.3333333333333333,0,0.0014449130542654959,0.0012847759365511126,-0.00016013711771438325,,,,0.07056262693367898,0.025645002955570817,0.0962076298892498
zero,52003,dynamic_tracking,misaligned,0.2220744103209666,0.47124771651538705,0.0,0,False,1.0,0.0,,3,0.22340943459685497,0.22308465928634819,-0.0003247753105067863,,,,0.001624597040063236,0.000272347911959514,0.00189694495202275
hold,52003,dynamic_tracking,misaligned,0.09670471966864355,0.3109738247323134,2.3734188638117,0,False,1.0,0.0,,3,0.1186033379243622,0.12061897719653421,0.0020156392721720068,,,,0.0016837079674587585,0.00023515595239587128,0.0019188639198546298
paired,52003,dynamic_tracking,misaligned,0.006353192282743709,0.07970691489917113,2.8845830236573127,0,True,0.0,1.0,1.3333333333333333,0,0.0014449130542654963,0.0012847759365511124,-0.0001601371177143839,,,,0.0725388969949563,0.026805108951521106,0.09934400594647741
paired_lesion,52003,dynamic_tracking,misaligned,0.013961916038316435,0.11816055195502616,3.0684098251858543,0,True,0.0,1.0,2.6666666666666665,0,0.013866980124715479,0.004788070196442455,-0.009078909928273024,,,,0.08037606296420563,0.027128533998620696,0.10750459696282633
diagonal,52003,dynamic_tracking,misaligned,0.009339839332954406,0.096642844189078,2.9318362155651343,0,True,0.0,1.0,1.3333333333333333,0,0.0028316565458324826,0.0027217166510152026,-0.00010993989481728004,,,,0.06855638001434272,0.024485182962962426,0.09304156297730515
shuffled,52003,dynamic_tracking,misaligned,0.007393076608805391,0.08598300185970126,2.92671839155485,0,True,0.0,1.0,1.6666666666666667,0,0.002332766835864748,0.0023095405851850915,-2.322625067965661e-05,,,,0.06645752501935931,0.025002209964441136,0.09145973498380044
dense,52003,dynamic_tracking,misaligned,0.002798439991336453,0.05290028347122965,2.8392148828451487,0,True,0.0,1.0,1.0,0,5.735196300833448e-05,6.898153697583809e-05,1.1629573967503605e-05,,,,0.06775992899929406,0.025749071974132676,0.09350900097342674
dense,52003,cooperative_inventory,paired,0.010042451587769577,0.10021203314856743,2.943686108707012,0,True,0.0,1.0,5.0,0,0.00012158287208379286,8.287575803389654e-06,-0.00011329529628040321,0.0018526326316969759,0.0005834090610303518,0.2177734375,0.08553305499663111,0.019265782997536007,0.10479883799416712
signed_intensity,52003,cooperative_inventory,paired,0.009923370520971338,0.09961611576934395,3.0493408970210227,0,True,0.0,1.0,4.666666666666667,0,0.0006150519479140367,0.00017715457927116864,-0.00043789736864286805,0.0019952168601576202,0.0015479008457789907,0.2392578125,0.0957561750037712,0.017090399967855774,0.11284657497162698
zero,52003,cooperative_inventory,paired,0.08919594954421414,0.2986569094198461,0.0,0,False,1.0,0.0,,3,0.08793677640978165,0.08793677640978165,0.0,0.011494790714048417,0.0,0.9521484375,0.0033850730324047618,0.00030562097526853904,0.003690694007673301
hold,52003,cooperative_inventory,paired,0.04456405686209708,0.21110200582206007,2.2997192647977203,0,False,1.0,0.0,,3,0.04060987803218427,0.036465519359049126,-0.004144358673135146,0.0006335305779168543,0.0,0.041015625,0.0016940820351010188,0.0002506250311853364,0.0019447070662863553
paired,52003,cooperative_inventory,paired,0.00992337052097134,0.09961611576934397,3.0493408970210227,0,True,0.0,1.0,4.666666666666667,0,0.0006150519479140367,0.00017715457927116896,-0.0004378973686428677,0.0019952168601576202,0.0015479008457789903,0.2392578125,0.09248597298574168,0.01678919194819173,0.10927516493393341
paired_lesion,52003,cooperative_inventory,paired,0.01042192452053728,0.10208782748465794,3.17129555175766,0,True,0.0,1.0,4.666666666666667,0,0.0015916920375981859,0.0018454034447728319,0.000253711407174646,0.0020701895092083847,0.0021386901842428306,0.2822265625,0.10753442199347774,0.017738368987920694,0.12527279098139843
diagonal,52003,cooperative_inventory,paired,0.010226865874302691,0.10112796781456004,3.1531248287161997,0,True,0.0,1.0,5.0,0,0.0017264261947530471,0.0009647386054203909,-0.0007616875893326562,0.0020888960483030827,0.002052434551050527,0.2822265625,0.0877110840374371,0.016276780996122397,0.1039878650335595
shuffled,52003,cooperative_inventory,paired,0.010431938762731584,0.10213686289842461,3.046487677198092,0,True,0.0,1.0,5.0,0,0.0004072361280671492,0.0007728476014242926,0.0003656114733571434,0.0023568668506580882,0.0015713238160307503,0.3291015625,0.09319656601292081,0.015659299009712413,0.10885586502263322
signed_intensity,52003,cooperative_inventory,diagonal,0.009389846782135171,0.09690122177834071,3.0629211290884104,0,True,0.0,1.0,4.666666666666667,0,0.0004359143740465109,0.00010488563716744487,-0.00033102873687906604,0.001198702568624063,0.00029556177850309566,0.193359375,0.09599872700346168,0.01805625901761232,0.114054986021074
zero,52003,cooperative_inventory,diagonal,0.0750362695712879,0.2739274896232357,0.0,0,False,1.0,0.0,,3,0.08763875849825348,0.08763875849825348,0.0,0.011494790714048417,0.0,0.9521484375,0.001765927991073113,0.0002645090426085517,0.0020304370336816646
hold,52003,cooperative_inventory,diagonal,0.04654018213776767,0.2157317365103421,2.2997192647977203,0,False,1.0,0.3333333333333333,0.0,2,0.05688245147131117,0.05454147211725073,-0.0023409793540604407,0.00045046109593285886,0.0,0.0302734375,0.0017994649824686348,0.0002752190048340708,0.0020746839873027056
paired,52003,cooperative_inventory,diagonal,0.009389846782135171,0.09690122177834071,3.0629211290884104,0,True,0.0,1.0,4.666666666666667,0,0.0004359143740465109,0.0001048856371674449,-0.00033102873687906604,0.0011987025686240633,0.00029556177850309577,0.193359375,0.10164103904389776,0.018545634993643034,0.1201866740375408
paired_lesion,52003,cooperative_inventory,diagonal,0.009913265745410207,0.09956538427289982,3.1737415345144235,0,True,0.0,1.0,5.0,0,0.0005605191134913936,0.00030079888118941496,-0.0002597202323019786,0.0007890614714704282,0.0005071506228538401,0.146484375,0.10251256397896213,0.01759316509560449,0.12010572907456663
diagonal,52003,cooperative_inventory,diagonal,0.009496228270308325,0.0974485929621784,3.123365793444767,0,True,0.0,1.0,4.666666666666667,0,0.000650718795504499,0.00023494589367985892,-0.00041577290182464005,0.0006751447261937436,0.00020265519693562248,0.11328125,0.09873895996133797,0.029271857980347704,0.12801081794168567
shuffled,52003,cooperative_inventory,diagonal,0.009286009102577163,0.09636394088338834,3.1020111001306203,0,True,0.0,1.0,4.666666666666667,0,0.00022673896818454277,7.028712713745143e-05,-0.00015645184104709134,0.0007716487325231983,0.0003226127872277808,0.15625,0.09393801398255164,0.019011200005479623,0.11294921398803126
dense,52003,cooperative_inventory,diagonal,0.00924115448522186,0.09613092366778685,3.0140199816474196,0,True,0.0,1.0,4.666666666666667,0,8.106312432145922e-05,1.979959595814825e-05,-6.126352836331097e-05,0.001144846771393585,0.0001267539811615085,0.1796875,0.10385911702178419,0.025856594016659074,0.12971571103844326
zero,52003,cooperative_inventory,misaligned,0.0815290626469046,0.28553294494139303,0.0,0,False,1.0,0.0,,3,0.09373920002715591,0.09373920002715591,0.0,0.011494790714048417,0.0,0.9521484375,0.0016407400471507572,0.00024607605882920325,0.0018868161059799604
hold,52003,cooperative_inventory,misaligned,0.041224961438220936,0.20303931008112922,2.2997192647977203,0,False,1.0,0.0,,3,0.04771884698666788,0.042815305907945925,-0.004903541078721957,0.0006335305779168543,0.0,0.041015625,0.0016792519891168922,0.00028993400337640196,0.001969185992493294
paired,52003,cooperative_inventory,misaligned,0.011377824470048517,0.10666688553646121,3.0524103602513497,0,True,0.0,1.0,5.0,0,0.0003726143044007347,0.00014509853889398803,-0.0002275157655067467,0.002728955603988216,0.000597518128882776,0.2294921875,0.08883186195453163,0.01812687895289855,0.10695874090743018
paired_lesion,52003,cooperative_inventory,misaligned,0.01195098303551409,0.10932055175269693,3.1301946001268743,0,True,0.0,1.0,5.333333333333333,0,0.0008383040378378198,0.0013372124923875042,0.0004989084545496844,0.002870440956809925,0.0007928085800672482,0.2578125,0.09785292692686198,0.01601256897993153,0.11386549590679351
diagonal,52003,cooperative_inventory,misaligned,0.011544570739514039,0.10744566412617142,3.079667712030991,0,True,0.0,1.0,5.333333333333333,0,0.0012405671588835011,0.000654634946027619,-0.0005859322128558822,0.0028411520892147072,0.0005964796770444545,0.2646484375,0.08721603902085917,0.015158998990955297,0.10237503801181447
shuffled,52003,cooperative_inventory,misaligned,0.011634467937794896,0.10786319083818584,3.039949010838718,0,True,0.0,1.0,5.666666666666667,0,0.0005412642313625265,0.0006268481795456476,8.558394818312107e-05,0.0030764513127160297,0.0007268066103466686,0.263671875,0.08555296604026807,0.01648775997455232,0.1020407260148204
dense,52003,cooperative_inventory,misaligned,0.010246865142654353,0.1012268005157446,2.969650401396536,0,True,0.0,1.0,4.666666666666667,0,6.960205154472959e-05,0.00010227534577213374,3.267329422740415e-05,0.002349583845159379,0.0001822632732916808,0.189453125,0.08211039395973785,0.018284709985891823,0.10039510394562967
signed_intensity,52003,cooperative_inventory,misaligned,0.011377824470048517,0.10666688553646121,3.0524103602513497,0,True,0.0,1.0,5.0,0,0.00037261430440073466,0.0001450985388939881,-0.00022751576550674655,0.002728955603988216,0.0005975181288827762,0.2294921875,0.10866574506508186,0.020827025997277815,0.12949277106235968
dense,52004,dynamic_tracking,paired,0.002163037254472731,0.04650846433148197,2.6566701001072417,0,True,0.0,1.0,1.0,0,4.780328887440129e-05,0.0001013853428320052,5.3582053957603904e-05,,,,0.06829836099495878,0.02778561603918206,0.09608397703414084
signed_intensity,52004,dynamic_tracking,paired,0.006919088382826356,0.08318105783666349,2.713011493567221,0,True,0.0,1.0,3.6666666666666665,0,0.0004919688885106006,0.0018560698732572756,0.001364100984746675,,,,0.06944023701362312,0.031221300981997047,0.10066153799562017
zero,52004,dynamic_tracking,paired,0.2082385858090855,0.456331662071662,0.0,0,False,1.0,0.0,,3,0.19903343000909543,0.19536082187131476,-0.0036726081377806696,,,,0.001667855009145569,0.000269126016064547,0.001936981025210116
hold,52004,dynamic_tracking,paired,0.08558406827518147,0.2925475487423907,2.236039300932436,0,False,1.0,0.0,,3,0.08674270893299635,0.08512747742369192,-0.0016152315093044267,,,,0.0018312900283490308,0.00025599999935366213,0.002087290027702693
paired,52004,dynamic_tracking,paired,0.006919088382826356,0.08318105783666349,2.7130114935672216,0,True,0.0,1.0,3.6666666666666665,0,0.0004919688885106007,0.0018560698732572752,0.0013641009847466744,,,,0.06760627097537508,0.027144951018271968,0.09475122199364705
paired_lesion,52004,dynamic_tracking,paired,0.016355126709087474,0.1278871639731192,2.8107882590751805,0,True,0.0,1.0,1.0,0,0.009482973082616062,0.006644896141694105,-0.002838076940921957,,,,0.07062818497797707,0.027539592985704076,0.09816777796368115
diagonal,52004,dynamic_tracking,paired,0.010339530955256004,0.10168348418133598,2.714295689724536,0,True,0.0,1.0,3.6666666666666665,0,0.0025097958767413037,0.0034792056325387045,0.0009694097557974009,,,,0.07814053299080115,0.02571645690477453,0.10385698989557568
shuffled,52004,dynamic_tracking,paired,0.0056394333206609745,0.07509616049213817,2.7290826514190076,0,True,0.0,1.0,1.0,0,0.0019893528310003586,0.001706784314970032,-0.0002825685160303265,,,,0.06897974704043008,0.02767087600659579,0.09665062304702587
signed_intensity,52004,dynamic_tracking,diagonal,0.002320599545943834,0.04817260161070641,2.7001347438082712,0,True,0.0,1.0,1.0,0,0.0003127055163858075,0.0004305000525129069,0.00011779453612709937,,,,0.07913203901262023,0.0295575890049804,0.10868962801760063
zero,52004,dynamic_tracking,diagonal,0.1735315848018785,0.4165712241644621,0.0,0,False,1.0,0.0,,3,0.18027296703608464,0.1771772327792083,-0.0030957342568763424,,,,0.0019564699905458838,0.0003042180178454146,0.0022606880083912984
hold,52004,dynamic_tracking,diagonal,0.07623438122442358,0.2761057428312993,2.236039300932436,0,False,1.0,0.0,,3,0.08682580933012457,0.08501939346915789,-0.0018064158609666786,,,,0.0033599009839235805,0.00040231499588117003,0.0037622159798047505
paired,52004,dynamic_tracking,diagonal,0.002320599545943834,0.04817260161070641,2.7001347438082712,0,True,0.0,1.0,1.0,0,0.0003127055163858075,0.00043050005251290706,0.00011779453612709953,,,,0.07538713599933544,0.030774150938668754,0.1061612869380042
paired_lesion,52004,dynamic_tracking,diagonal,0.004377862180244512,0.06616541528808319,2.8159765645694748,0,True,0.0,1.0,1.0,0,0.003291904898577937,0.0004226629419328775,-0.0028692419566450594,,,,0.0794653630364337,0.03026004004641436,0.10972540308284806
diagonal,52004,dynamic_tracking,diagonal,0.002789365587332578,0.05281444487384657,2.7342834633465514,0,True,0.0,1.0,1.0,0,0.0005413303412694275,0.00028679745683955,-0.00025453288442987745,,,,0.07509713197941892,0.029333082944503985,0.1044302149239229
shuffled,52004,dynamic_tracking,diagonal,0.0019154800787634452,0.04376619790161632,2.691239431996744,0,True,0.0,1.0,0.6666666666666666,0,0.00025504193219560805,0.000164119456928754,-9.092247526685404e-05,,,,0.07529177606920712,0.029907349024142604,0.10519912509334972
dense,52004,dynamic_tracking,diagonal,0.0013131893081468051,0.03623795397296604,2.635611220531202,0,True,0.0,1.0,0.3333333333333333,0,4.8337101646418606e-05,6.297632047616267e-05,1.4639218829744066e-05,,,,0.07205422200786415,0.030461520997050684,0.10251574300491484
zero,52004,dynamic_tracking,misaligned,0.20141394469041074,0.4487916495328436,0.0,0,False,1.0,0.0,,3,0.2129678591287176,0.2090490046711589,-0.0039188544575587125,,,,0.0017047440051101148,0.00033101599547080696,0.0020357600005809218
hold,52004,dynamic_tracking,misaligned,0.08588681987682656,0.2930645319325192,2.236039300932436,0,False,1.0,0.0,,3,0.10868803094637818,0.10682655490653108,-0.0018614760398470986,,,,0.00175447495712433,0.00023743697965983301,0.001991911936784163
paired,52004,dynamic_tracking,misaligned,0.0054623356972193626,0.07390761596222248,2.6963811454219884,0,True,0.0,1.0,1.0,0,0.002536217089928615,0.0014416949004317564,-0.0010945221894968584,,,,0.06914113495440688,0.02932394306117203,0.09846507801557891
paired_lesion,52004,dynamic_tracking,misaligned,0.011546025081847345,0.10745243171677105,2.8254520018918754,0,True,0.0,1.0,1.3333333333333333,0,0.009708096868500694,0.005106029845307175,-0.00460206702319352,,,,0.07122250697284471,0.02869434298190754,0.09991684995475225
diagonal,52004,dynamic_tracking,misaligned,0.008092114422131137,0.08995618056660218,2.734280899346509,0,True,0.0,1.0,1.3333333333333333,0,0.0025410901203063605,0.0024183395587236895,-0.00012275056158267102,,,,0.07166705494455528,0.02739817301335279,0.09906522795790806
shuffled,52004,dynamic_tracking,misaligned,0.006655773541918996,0.08158292432806633,2.727686193909527,0,True,0.0,1.0,1.0,0,0.0019368382668984259,0.0022182680282324197,0.0002814297613339938,,,,0.06840595100220526,0.029533214968978427,0.09793916597118368
dense,52004,dynamic_tracking,misaligned,0.0021796955342778834,0.04668720953620899,2.643516438515973,0,True,0.0,1.0,1.0,0,5.267086102567043e-05,9.617956887653158e-05,4.350870785086115e-05,,,,0.06932005006092368,0.029274591004650574,0.09859464106557425
signed_intensity,52004,dynamic_tracking,misaligned,0.00546233569721936,0.07390761596222246,2.6963811454219884,0,True,0.0,1.0,1.0,0,0.0025362170899286144,0.0014416949004317564,-0.001094522189496858,,,,0.08310076995985582,0.028224539986695163,0.11132530994655099
signed_intensity,52004,cooperative_inventory,paired,0.009532244137016286,0.09763321226414855,3.1663078554122492,0,True,0.0,1.0,4.333333333333333,0,0.00024007430021751015,7.040012712108603e-05,-0.0001696741730964241,0.0020988214511260973,0.001120599397175904,0.232421875,0.11830477199691813,0.02092269900458632,0.13922747100150445
zero,52004,cooperative_inventory,paired,0.08807705210600719,0.2967777823658759,0.0,0,False,1.0,0.0,,3,0.08906978023552066,0.08906978023552066,0.0,0.012238377914220201,0.0,0.9619140625,0.0016299650305882096,0.00025195697526214644,0.001881922005850356
hold,52004,cooperative_inventory,paired,0.04514943282221501,0.21248395897623662,2.418884116804021,0,False,1.0,0.3333333333333333,8.0,2,0.047143131176489536,0.04272081906847384,-0.004422312108015698,0.0006324330189621817,0.0,0.0546875,0.0016505029852851294,0.000262239933363162,0.0019127429186482914
paired,52004,cooperative_inventory,paired,0.009532244137016286,0.09763321226414855,3.1663078554122492,0,True,0.0,1.0,4.333333333333333,0,0.0002400743002175102,7.040012712108593e-05,-0.00016967417309642427,0.002098821451126098,0.0011205993971759032,0.232421875,0.10217108099459438,0.018482422026863787,0.12065350302145816
paired_lesion,52004,cooperative_inventory,paired,0.009813647833727308,0.09906385735336228,3.2247915027007337,0,True,0.0,1.0,4.333333333333333,0,0.0007145839584829872,0.0015571426271000703,0.0008425586686170831,0.0021143517344643786,0.0016121500885937085,0.2578125,0.11490787506045308,0.017328763045952655,0.13223663810640574
diagonal,52004,cooperative_inventory,paired,0.009475992604699637,0.09734471020399432,3.249034004519716,0,True,0.0,1.0,4.333333333333333,0,0.0006222094427079095,0.0005698915109531898,-5.231793175471968e-05,0.002107990481273197,0.0017302928845328897,0.2646484375,0.10666305300401291,0.01683020304335514,0.12349325604736805
shuffled,52004,cooperative_inventory,paired,0.009638663997429839,0.09817669783319176,3.1959639643008115,0,True,0.0,1.0,4.333333333333333,0,0.00021142192158467738,0.0003491653250252088,0.00013774340344053143,0.0023779228208740295,0.0018786083265465707,0.3232421875,0.10835523103742162,0.0162622760180966,0.12461750705551822
dense,52004,cooperative_inventory,paired,0.009590968054669106,0.09793348791230254,3.110466820314108,0,True,0.0,1.0,4.666666666666667,0,3.7977917939112396e-05,2.3800759810125694e-05,-1.4177158128986701e-05,0.002073765627332476,0.0011758472299407416,0.2197265625,0.09388772094825981,0.01807261900830781,0.11196033995656762
zero,52004,cooperative_inventory,diagonal,0.07939947286217304,0.28177912069948163,0.0,0,False,1.0,0.0,,3,0.08138998308398213,0.08138998308398213,0.0,0.012238377914220201,0.0,0.9619140625,0.001879399955214467,0.0002746490208664909,0.002154048976080958
hold,52004,cooperative_inventory,diagonal,0.05171513953559741,0.22740962938186546,2.418884116804021,0,False,1.0,0.3333333333333333,0.0,2,0.05874806238194212,0.05651761331101615,-0.002230449070925969,0.00041338008606217494,0.0,0.02734375,0.0018380910114501603,0.00024221697822213173,0.002080307989672292
paired,52004,cooperative_inventory,diagonal,0.009050438979074808,0.09513379514701811,3.1829149087767945,0,True,0.0,1.0,4.333333333333333,0,0.000259908534351257,0.00013294325114099228,-0.0001269652832102647,0.001373175745559885,0.000543914845221911,0.2177734375,0.09716289096104447,0.017849682983069215,0.11501257394411368
paired_lesion,52004,cooperative_inventory,diagonal,0.009395826153805732,0.09693206979016662,3.253815481805976,0,True,0.0,1.0,4.666666666666667,0,0.00041871980607919364,0.0004298198998548951,1.110009377570145e-05,0.0010016059737695255,0.0006390483616778304,0.1640625,0.1046267269848613,0.01846018701326102,0.12308691399812233
diagonal,52004,cooperative_inventory,diagonal,0.009041555542760564,0.09508709451213958,3.246312883225085,0,True,0.0,1.0,4.333333333333333,0,0.0004491097289182534,0.00033602641272172833,-0.00011308331619652506,0.0009239705222736036,0.000628564348286359,0.1806640625,0.10336379296495579,0.01737334901554277,0.12073714198049856
shuffled,52004,cooperative_inventory,diagonal,0.009015636303717354,0.09495070459831961,3.232677966822729,0,True,0.0,1.0,4.333333333333333,0,0.00025234790125623754,0.00016618782164754879,-8.616007960868876e-05,0.0010030825750975024,0.0007435127709232877,0.2041015625,0.09917352303455118,0.0186237468951731,0.11779726992972428
dense,52004,cooperative_inventory,diagonal,0.009035770464674917,0.09505666975375751,3.165561713503765,0,True,0.0,1.0,4.333333333333333,0,0.00010690485041588922,9.053915136750747e-05,-1.6365699048381745e-05,0.0014196140036294676,0.0007749758454118149,0.216796875,0.09142165299272165,0.0192453819399816,0.11066703493270325
signed_intensity,52004,cooperative_inventory,diagonal,0.009050438979074808,0.09513379514701811,3.1829149087767945,0,True,0.0,1.0,4.333333333333333,0,0.00025990853435125724,0.0001329432511409923,-0.00012696528321026493,0.001373175745559885,0.0005439148452219109,0.2177734375,0.09952084601536626,0.017776231994503178,0.11729707800986944
hold,52004,cooperative_inventory,misaligned,0.044566997834204564,0.2111089714678288,2.418884116804021,0,False,1.0,0.0,,3,0.047128976615405244,0.042594104965767376,-0.004534871649637867,0.0006324330189621817,0.0,0.0546875,0.0018699880383792333,0.00028394200489856303,0.0021539300432777964
paired,52004,cooperative_inventory,misaligned,0.010353736868574848,0.10175331379652874,3.2175377115242556,0,True,0.0,1.0,4.333333333333333,0,0.00028165030699566163,0.0001680681119067447,-0.00011358219508891693,0.0023085673384549473,0.0010401215200996666,0.2724609375,0.10136434205196565,0.01849490200402215,0.1198592440559878
paired_lesion,52004,cooperative_inventory,misaligned,0.010399686072733907,0.10197885110518703,3.2036225109727563,0,True,0.0,1.0,4.666666666666667,0,0.0004646847623893937,0.0010675049684886638,0.00060282020609927,0.0025016684287888953,0.0006215055044985456,0.2529296875,0.10310242896957789,0.01784540900553111,0.120947837975109
diagonal,52004,cooperative_inventory,misaligned,0.009946308369186078,0.09973118052638341,3.210872573289622,0,True,0.0,1.0,4.333333333333333,0,0.0006173451940434194,0.0004527554193193736,-0.0001645897747240458,0.0025505741849724526,0.000820237409991246,0.283203125,0.10623655695962952,0.017676028968708124,0.12391258592833765
shuffled,52004,cooperative_inventory,misaligned,0.010410403748219717,0.10203138609378841,3.2393027937574193,0,True,0.0,1.0,4.666666666666667,0,0.00033201946043999,0.0005105524820054818,0.00017853302156549183,0.002145497966076592,0.0009805887478592406,0.279296875,0.10222709897061577,0.028984141994442325,0.1312112409650581
dense,52004,cooperative_inventory,misaligned,0.010118611571206046,0.10059130962069261,3.2370437577922138,0,True,0.0,1.0,5.0,0,0.0003781960129736542,8.350772643062996e-05,-0.0002946882865430242,0.0015512884587968328,0.0010189111886901318,0.1630859375,0.09639298399997642,0.018801183941832278,0.1151941679418087
signed_intensity,52004,cooperative_inventory,misaligned,0.010353736868574848,0.10175331379652874,3.2175377115242556,0,True,0.0,1.0,4.333333333333333,0,0.00028165030699566163,0.00016806811190674473,-0.0001135821950889169,0.0023085673384549473,0.0010401215200996673,0.2724609375,0.11685892497916939,0.01847831899067387,0.13533724396984326
zero,52004,cooperative_inventory,misaligned,0.08612073903522377,0.2934633521161097,0.0,0,False,1.0,0.0,,3,0.08643820234919831,0.08643820234919831,0.0,0.012238377914220201,0.0,0.9619140625,0.001701995963230729,0.0002616920100990683,0.0019636879733297974
signed_intensity,52005,dynamic_tracking,paired,0.008663591089366363,0.09307841365948585,2.806844210263427,0,True,0.0,1.0,4.333333333333333,0,0.00035047892826730237,0.0014264961433053578,0.0010760172150380554,,,,0.07344276103685843,0.029829013015842065,0.1032717740527005
zero,52005,dynamic_tracking,paired,0.1600126603488623,0.40001582512303474,0.0,0,False,1.0,0.0,,3,0.1433010253146611,0.14413265724522656,0.0008316319305654574,,,,0.0018215389573015273,0.0002620470186229795,0.002083585975924507
hold,52005,dynamic_tracking,paired,0.07159840091045433,0.2675787751494022,2.388533475646285,0,False,1.0,0.0,,3,0.07179548721286999,0.07310163922674043,0.0013061520138704374,,,,0.0017929439491126686,0.0002481310802977532,0.002041075029410422
paired,52005,dynamic_tracking,paired,0.008663591089366363,0.09307841365948585,2.806844210263427,0,True,0.0,1.0,4.333333333333333,0,0.0003504789282673023,0.0014264961433053578,0.0010760172150380554,,,,0.07148571405559778,0.02702497097925516,0.09851068503485294
paired_lesion,52005,dynamic_tracking,paired,0.013681460752953525,0.11696777655813384,2.8785068649393475,0,True,0.0,1.0,4.333333333333333,0,0.006741930467546942,0.004635201567184894,-0.0021067289003620484,,,,0.06994823699642438,0.025800603958487045,0.09574884095491143
diagonal,52005,dynamic_tracking,paired,0.010012822824198233,0.1000640935810555,2.8171578623596125,0,True,0.0,1.0,4.333333333333333,0,0.002664046745044915,0.00291377391011629,0.00024972716507137534,,,,0.06980395307618892,0.027140553982462734,0.09694450705865165
shuffled,52005,dynamic_tracking,paired,0.005621091470630762,0.0749739386095646,2.819083281429381,0,True,0.0,1.0,1.0,0,0.002768216443304178,0.0015043217276224426,-0.0012638947156817354,,,,0.0697948569941218,0.027423295010521542,0.09721815200464334
dense,52005,dynamic_tracking,paired,0.0024227326810903733,0.0492212624898059,2.732558175255011,0,True,0.0,1.0,1.3333333333333333,0,7.739255404527515e-05,4.144087707995674e-05,-3.5951676965318406e-05,,,,0.0778452929953346,0.033347952012263704,0.11119324500759831
zero,52005,dynamic_tracking,diagonal,0.12704772954809723,0.356437553504253,0.0,0,False,1.0,0.0,,3,0.125694418112757,0.1255549103803453,-0.00013950773241169778,,,,0.001622126015718095,0.00023371504357783124,0.0018558410592959262
hold,52005,dynamic_tracking,diagonal,0.061022232008156346,0.24702678398942157,2.388533475646285,0,False,1.0,0.0,,3,0.0672055544121059,0.06802165092661316,0.0008160965145072585,,,,0.0018979789965669625,0.00024356893845833838,0.002141547935025301
paired,52005,dynamic_tracking,diagonal,0.0020237411862654704,0.04498601100637253,2.7700427955722837,0,True,0.0,1.0,0.6666666666666666,0,0.00023355223595200293,0.00030494742437800156,7.139518842599863e-05,,,,0.0720761410339037,0.027388808979594614,0.09946495001349831
paired_lesion,52005,dynamic_tracking,diagonal,0.0037584883500102776,0.06130651148132862,2.902911818700434,0,True,0.0,1.0,1.0,0,0.002336417665058635,0.00029590940465644183,-0.0020405082604021928,,,,0.0713457490055589,0.028378236980643123,0.09972398598620202
diagonal,52005,dynamic_tracking,diagonal,0.002500374599078624,0.050003745850472285,2.8284729347268946,0,True,0.0,1.0,0.6666666666666666,0,0.00040079562344830726,0.0002027908590562175,-0.00019800476439208977,,,,0.07561471100052586,0.031011111102998257,0.10662582210352411
shuffled,52005,dynamic_tracking,diagonal,0.0017709991211440146,0.042083240383126566,2.7799706532302952,0,True,0.0,1.0,0.6666666666666666,0,0.00019329096957894885,0.00020262262828258857,9.331658703639711e-06,,,,0.07212205903488211,0.028966746976948343,0.10108880601183046
