seed,variant,tracking_rmse,mean_regret,mean_cost,hard_violations,mean_recovery_steps,recovery_censored,recovery_events,recovery_fraction,recall_regret,reacquisition_regret,effect_discrimination,effect_target_correlation,mean_node_homogeneity,mean_temporal_action_cosine,external_pass
1021,reset_gain_only_recall,0.05524008584108305,0.0030484169298776857,13.35390998622313,0,0.6,0,5,1.0,0.010888979074889088,9.286814501513528e-05,0.5298054928359002,0.9830242010781569,0.96645772797606,0.9870923458636622,True
1021,freeze_capacity_recall,0.0690256907913783,0.004761495835374429,13.371408816302578,0,0.5,1,5,0.8,0.02151941471644319,0.0016433663994328055,0.5305094765792092,0.9715359384826969,0.965300911138954,0.98638851117153,False
1021,reset_freeze_capacity_recall,0.05227976819275427,0.0027301240084355825,13.41480432927897,0,0.6,0,5,1.0,0.010879265326852293,9.295785690579747e-05,0.5322741201729737,0.9847623956754115,0.9660187739944778,0.9867303731162698,True
1021,unit_confidence_recall,0.042163474819503735,0.0017747084550023865,13.863776731086046,0,0.6,0,5,1.0,0.0033415337043246206,3.2562192928880307e-07,0.5504757672439343,0.9891559749416197,0.963928827564534,0.9864334340623692,True
1021,zero_noise,0.050398962482402054,0.00254005541930257,13.468148500222519,0,0.6,0,5,1.0,0.0108937618370065,9.440730769504981e-05,0.5350741081259995,0.9857463513878063,0.9659324448097539,0.9863906582349287,True
1021,gate_small_action_updates,0.05033101486140458,0.00253016090312639,13.469140685356743,0,0.6,0,5,1.0,0.010845101256286002,9.285466232718592e-05,0.5344770007738207,0.9857654882762793,0.965916633565779,0.9863550472849033,True
1022,dual_pole,0.059876657191269576,0.0035822461821595733,12.546889526859864,0,1.0,0,5,1.0,0.012498310910763415,9.039606136424673e-05,0.5262653286432553,0.9798620575956866,0.9619020690905447,0.9867211216493437,True
1022,recurrent,0.05689609033236897,0.0032341972008678496,12.662644468516328,0,1.0,0,5,1.0,0.011414887626477487,9.083317355506519e-05,0.5312509607834496,0.9814136043550514,0.9610558713951546,0.9776905403431526,True
1022,no_self_model,0.04968668705451644,0.002465798976212211,12.726947601174786,0,0.6,0,5,1.0,0.010263662919988648,9.096410041095404e-05,0.5339813379471513,0.9861751741206345,0.9607791349203225,0.9857124616768005,True
1022,reset_capacity_recall,0.056312612355018804,0.003168142416005376,12.591291940537658,0,0.6,0,5,1.0,0.01026100013396938,8.984236362944604e-05,0.5281682398530708,0.9823472649899655,0.96161951177258,0.9864741183263035,True
1022,reset_gain_only_recall,0.05667614256152072,0.00320921724141258,12.58621777395526,0,0.8,0,5,1.0,0.010261688466463522,8.974360383991114e-05,0.5279508217492622,0.9821053795050653,0.9616540479897534,0.9864916317614288,True
1022,freeze_capacity_recall,0.06822765299149418,0.004652044738486505,12.46443192450902,0,0.5,1,5,0.8,0.02042379833247169,0.001586295424722029,0.5227344729173168,0.9732289644320375,0.9624510100821309,0.9862306252669127,False
1022,reset_freeze_capacity_recall,0.05208065739061413,0.002709426979997289,12.67552228862485,0,0.6,0,5,1.0,0.01026455212963789,9.10922060188258e-05,0.5317780553323264,0.9848648358942454,0.9609479917353679,0.9859764657698598,True
1022,unit_confidence_recall,0.04492905285002172,0.002015651895758804,13.042746044426265,0,0.8,0,5,1.0,0.0031888632410965647,2.7894027070828144e-07,0.5475163243620256,0.9877592325920566,0.9591310008810242,0.9864479514321527,True
1022,zero_noise,0.04960784974621958,0.0024609387564434983,12.726947601174786,0,0.6,0,5,1.0,0.010245822028352471,9.047366916592857e-05,0.5347753313863113,0.9862328789901933,0.9607791349203225,0.9857124616768005,True
1022,gate_small_action_updates,0.04976427309264617,0.0024735149821982273,12.724913371471834,0,0.6,0,5,1.0,0.010293558835742761,8.976108430094675e-05,0.5338949084267774,0.9861359254385439,0.9607849999482055,0.9857406366281345,True
1023,dual_pole,0.05666067423526764,0.0032075100375722164,13.108232640784172,0,0.8,0,5,1.0,0.012788844871726258,0.00010102309427976589,0.5294149521179325,0.9822349386418769,0.9656546491196142,0.9867899731739261,True
1023,recurrent,0.05753425369336353,0.00330726838082941,13.168864927994717,0,1.0,0,5,1.0,0.011985116105598687,0.00010088378667508845,0.5319096452971414,0.9811495138757284,0.9651727084314916,0.9774779439966144,True
1023,no_self_model,0.050195439511327405,0.0025166601805124236,13.2273782454241,0,0.6,0,5,1.0,0.010922461538682439,9.98604433613019e-05,0.53431159243949,0.9860686676451229,0.9649789546709208,0.9860673608456287,True
1023,reset_capacity_recall,0.05376461839645397,0.002887712224093411,13.139387519804131,0,0.6,0,5,1.0,0.010938562406925466,0.00010033983248463823,0.5306953370419873,0.9841714237596036,0.96547374946854,0.9866821120839743,True
1023,reset_gain_only_recall,0.053874750685540033,0.002899566794206191,13.137686207257255,0,0.6,0,5,1.0,0.010941563949743174,0.00010040467927576843,0.5306253698044754,0.9841035487098614,0.9654857089144726,0.9866896719581376,True
1023,freeze_capacity_recall,0.06674515412967971,0.004451993632571797,13.023380030877547,0,0.5,1,5,0.8,0.01949647920528102,0.0016177595331642596,0.5259305424788192,0.9744725127879529,0.9661268222500748,0.986624656734555,False
1023,reset_freeze_capacity_recall,0.052659684112381866,0.0027701203635929384,13.163923305480347,0,0.6,0,5,1.0,0.010921913333403938,9.986274597319675e-05,0.5317036990399548,0.9847908520227941,0.9652702574740507,0.9865322961220985,True
1023,unit_confidence_recall,0.039330007087012044,0.0015439274902415122,13.650669735220072,0,0.6,0,5,1.0,0.0029081082183167566,2.639174643865472e-07,0.5517068862508226,0.9906354555943603,0.9632752988383754,0.9864984625535925,True
1023,zero_noise,0.050206995253687575,0.002520742372403807,13.2273782454241,0,0.6,0,5,1.0,0.010951123387113525,9.834094622416952e-05,0.5350636013329111,0.986067757087188,0.9649789546709208,0.9860673608456287,True
1023,gate_small_action_updates,0.05029127462682712,0.0025262903363680402,13.2271238486143,0,0.6,0,5,1.0,0.010969067543108401,0.00010039937935942476,0.5343008933208456,0.9860056415486314,0.9649868291354569,0.9860822659815776,True
1024,dual_pole,0.05229248323179434,0.0027316718017204307,11.064453300188982,0,0.8,0,5,1.0,0.010678552792110314,7.576517517160136e-05,0.533324251580911,0.9838706299739431,0.9668277621067354,0.9849096722540377,True
1024,recurrent,0.05266483787681733,0.002770753147764392,11.083910015420528,0,1.0,0,5,1.0,0.008973595529611005,7.537526811473755e-05,0.5342784547259494,0.9834874236560206,0.9665548345443288,0.9771527002606146,True
1024,no_self_model,0.044896325068785464,0.0020128480038549917,11.13690362036847,0,0.6,0,5,1.0,0.00829722512940797,7.460322050982835e-05,0.5368879933528805,0.9883630418171026,0.9662860754348696,0.9849827593540389,True
1024,reset_capacity_recall,0.04831206123410178,0.002331223259860539,11.099277088545103,0,0.6,0,5,1.0,0.008299626362696773,7.495558407963659e-05,0.5350368957395107,0.9864048746609955,0.9666377547480058,0.9849090000491799,True
1024,reset_gain_only_recall,0.04835349413423646,0.0023352283941625775,11.09900401708049,0,0.6,0,5,1.0,0.008299178598200396,7.498981366891512e-05,0.5350234633706186,0.9863790465599003,0.9666392300016297,0.9849066660522386,True
1024,freeze_capacity_recall,0.06945900211638682,0.004821720974177168,10.961771865952903,0,0.75,1,5,0.8,0.021231053604547107,0.002339874060573698,0.5282773722438066,0.9702708492238941,0.9669936832605247,0.9847885102328557,False
1024,reset_freeze_capacity_recall,0.04787694541542057,0.002289369901484099,11.105933651309163,0,0.6,0,5,1.0,0.008298198681930161,7.477955290616081e-05,0.535364281509259,0.9866516359566515,0.9665811970286136,0.9848795365587679,True
1024,unit_confidence_recall,0.038807355473539064,0.0015031788380225604,11.473509831750022,0,0.6,0,5,1.0,0.0033830636379531764,2.962726562196578e-07,0.5534417852529339,0.9905411102956351,0.9644507293167036,0.9846486379526312,True
1024,zero_noise,0.044887156382271164,0.002014856808086467,11.13690362036847,0,0.6,0,5,1.0,0.008293758789058216,7.473911350364095e-05,0.5376232098902083,0.9883755497356369,0.9662860754348696,0.9849827593540389,True
1024,gate_small_action_updates,0.04495433987806153,0.0020180606730452115,11.136227361571883,0,0.6,0,5,1.0,0.00832307383836568,7.498439593072396e-05,0.5368545204341263,0.9883313134847954,0.9662885641988114,0.9849887942276023,True
1025,dual_pole,0.05703715794162769,0.003250226130592822,13.728347016129057,0,0.8,0,5,1.0,0.012396914276073673,9.601668444941843e-05,0.5312768280734133,0.9815505223929766,0.9629229311989725,0.9880810249040416,True
1025,recurrent,0.05643962649184046,0.0031824201830730984,13.756644612057405,0,1.2,0,5,1.0,0.011352054014472927,9.65248494450601e-05,0.5323977097307232,0.9818252941996379,0.9627503851309022,0.9813486351097819,True
1025,no_self_model,0.05005986461918233,0.0025029787902255025,13.816560937731794,0,0.6,0,5,1.0,0.010371614642454131,9.630026035069297e-05,0.5347638645089088,0.9860137845803384,0.9624618495166226,0.9883232281873664,True
1025,reset_capacity_recall,0.053876419735816757,0.002899657348084544,13.742331833076653,0,0.6,0,5,1.0,0.010376185398699306,9.556878209100307e-05,0.5318295710225388,0.9838198994973015,0.9628821225292065,0.9887099604488948,True
1025,reset_gain_only_recall,0.05400440883038328,0.0029134649176538185,13.741641802765514,0,0.6,0,5,1.0,0.01037689419411491,9.551968192867609e-05,0.5318022496266466,0.9837312933336113,0.9628834014329755,0.9886955250003124,True
1025,freeze_capacity_recall,0.07228631105613063,0.0052222995106383134,13.718403358058069,0,0.5,1,5,0.8,0.023022207369377386,0.0021797574441278326,0.5308829123095969,0.9686021881330618,0.9621150383789022,0.9880411370529345,False
1025,reset_freeze_capacity_recall,0.05263013409261008,0.002766919759140758,13.761243807452082,0,0.6,0,5,1.0,0.010371672395782556,9.660898962131607e-05,0.5325762015775737,0.984589972788103,0.9627459578724826,0.9886707177860065,True
1025,unit_confidence_recall,0.04129913962024893,0.0017026076779074533,14.270725795316364,0,0.6,0,5,1.0,0.003206964503061485,2.5630247010284425e-07,0.5526865180482375,0.9895228002089859,0.9600675262568137,0.9880975427405819,True
1025,zero_noise,0.05002615306078935,0.002502615990061524,13.816560937731794,0,0.6,0,5,1.0,0.010369902509022005,9.834093849514631e-05,0.5355022720503169,0.9860446066850065,0.9624618495166226,0.9883232281873664,True
1025,gate_small_action_updates,0.05012545973066574,0.002509550457745232,13.815898003812507,0,0.6,0,5,1.0,0.010399295055075789,9.553050637715535e-05,0.5347334302203047,0.985973978399167,0.9624664871139837,0.9883374379359224,True
1026,dual_pole,0.05671898806036476,0.0032139205600602515,14.149724147613739,0,0.6,0,5,1.0,0.013006026569601047,0.00010801538109455256,0.5319669555930358,0.9818691395223746,0.9734944921052605,0.9876960597838154,True
1026,recurrent,0.056575555679189635,0.003197670453877538,14.167219094524617,0,0.8,0,5,1.0,0.01279453699354231,0.00010803041053871328,0.532637918579034,0.9818630882788303,0.9733497183330074,0.9813597041935285,True
1026,no_self_model,0.051600227811276655,0.0026594604636441008,14.21879446659649,0,0.2,0,5,1.0,0.012129645396673943,0.00010673010915198699,0.5346063627464832,0.9851555792258779,0.9730797343939549,0.9874950407189055,True
1026,reset_capacity_recall,0.05518840263571497,0.003042636738950243,14.169653056080955,0,0.4,0,5,1.0,0.012132058779790667,0.0001076847788891683,0.5327284650863152,0.9828916003164213,0.9733590339095416,0.9875771833109941,True
1026,reset_gain_only_recall,0.05541982516011524,0.0030682339742461938,14.166448905978635,0,0.4,0,5,1.0,0.01213190094497916,0.00010778650228722605,0.5326061172365505,0.9827401905331072,0.973381122158416,0.9875864517565014,True
1026,freeze_capacity_recall,0.059384958733392695,0.0035234502772352044,14.124109131061184,0,0.4,0,5,1.0,0.016253687715107903,0.000576437869134087,0.530989055970582,0.9799552870947785,0.9737132272411696,0.9874231035345359,False
1026,reset_freeze_capacity_recall,0.052547330233490196,0.0027580988681359235,14.22254792135981,0,0.2,0,5,1.0,0.01213002182571004,0.00010690326130451702,0.5347498122358936,0.9844672365125245,0.9729322894800938,0.9873015633845964,True
1026,unit_confidence_recall,0.03759888627293907,0.0014105532024338574,14.739338167196342,0,0.4,0,5,1.0,0.0022935071766700824,3.301455881506874e-07,0.5544999743837713,0.9913058554834961,0.971544160217037,0.9873624336635193,True
1026,zero_noise,0.05158436233919467,0.002660946437941325,14.21879446659649,0,0.2,0,5,1.0,0.012138827441792026,0.00010620822482821603,0.5353349539272207,0.9851896704381483,0.9730797343939549,0.9874950407189055,True
1026,gate_small_action_updates,0.05164440800926553,0.002664021832095941,14.216390533277982,0,0.4,0,5,1.0,0.012144083672896037,0.00010777845353971702,0.5345147022754585,0.9851402704516468,0.9731000185277686,0.9875159054705991,True
1027,dual_pole,0.051688509777783914,0.0026685946337762496,11.475943349701796,0,0.6,0,5,1.0,0.010561096932015419,8.317069478486737e-05,0.5337812147543152,0.9846402759193486,0.9697583761423995,0.9884769627383762,True
1027,recurrent,0.05011619544781085,0.002508525636891364,11.496995153896718,0,0.4,0,5,1.0,0.009590483355653736,8.301812121826703e-05,0.5347938924222368,0.9855920440514612,0.969585564404379,0.9827878586981496,True
1027,no_self_model,0.04550484985000744,0.002067583950599909,11.539137149233168,0,0.4,0,5,1.0,0.00894590984274301,8.199590479604268e-05,0.5367667698650576,0.9883251357620587,0.9693533723034798,0.9885084183922248,True
1027,reset_capacity_recall,0.04876684909352727,0.0023750981612390486,11.50617828380353,0,0.4,0,5,1.0,0.008942573621111746,8.264982274654044e-05,0.535209675740954,0.9864420223271666,0.9695775347776667,0.9882638894748672,True
1027,reset_gain_only_recall,0.04900885885347584,0.002398760836848104,11.50505170653665,0,0.4,0,5,1.0,0.00894193605561449,8.273757845073144e-05,0.5351564105738367,0.9862883487081248,0.9695781699086462,0.98827016900306,True
1027,freeze_capacity_recall,0.05976494565961452,0.003568741320424864,11.360387593639848,0,0.4,0,5,1.0,0.016675719711891378,0.0011125454609580195,0.528323952739732,0.9792906099788156,0.9706523175133146,0.9889205316680337,False
1027,reset_freeze_capacity_recall,0.04595742555630028,0.0021089775544910687,11.522658511407611,0,0.4,0,5,1.0,0.008945817218559696,8.216455945895454e-05,0.5359883208897929,0.9881476576947765,0.9695066316023077,0.9886912033116865,True
1027,unit_confidence_recall,0.0357670008708635,0.0012761709420245372,11.93044996381276,0,0.4,0,5,1.0,0.002289529330784091,1.9660653262253756e-07,0.5552539692270664,0.9920686041042005,0.9678448033720364,0.9882600282503022,True
1027,zero_noise,0.045440262467012583,0.0020648174530709922,11.539137149233168,0,0.2,0,5,1.0,0.008940002321964569,8.260639056188172e-05,0.5375907107939931,0.9883742973120605,0.9693533723034798,0.9885084183922248,True
1027,gate_small_action_updates,0.04543037802321423,0.0020608118380603334,11.539905998132802,0,0.4,0,5,1.0,0.008877748277480266,8.272778452468816e-05,0.5368030762009434,0.9883663806985322,0.9693458429404368,0.988490716068155,True
1028,dual_pole,0.05931520045750078,0.0035154102467604576,12.319935587758918,0,1.0,0,5,1.0,0.012830002009239755,8.714708315202025e-05,0.5283332514499607,0.9798988721439258,0.9665908142138601,0.9870519049937438,True
1028,recurrent,0.05625517649414251,0.003161762123834081,12.416924067909108,0,1.0,0,5,1.0,0.010301684784871078,8.694068869098521e-05,0.5325641839939321,0.9816564691912674,0.9659576015342571,0.9781603175683795,True
1028,no_self_model,0.04825759334178485,0.002325912556588035,12.47673227905013,0,0.6,0,5,1.0,0.009713012875276036,8.683255392082949e-05,0.5352026933589962,0.9869031593561465,0.9657674700867167,0.9865630208146842,True
1028,reset_capacity_recall,0.05424671504089013,0.002939823334174493,12.375112824232572,0,0.6,0,5,1.0,0.009715327335013471,8.62743471903647e-05,0.5307498016845443,0.983413750764891,0.9662692050728171,0.9868774163214348,True
1028,reset_gain_only_recall,0.054764253069439,0.0029962406557005154,12.374760590640776,0,0.6,0,5,1.0,0.009715955097183305,8.623952536112567e-05,0.5307343421087601,0.9830344894462185,0.9662495808530781,0.986714421549253,True
1028,freeze_capacity_recall,0.07293094151503703,0.005316039471716709,12.12041052314481,0,0.5,1,5,0.8,0.02401697627546964,0.002168649037859287,0.5195991136810144,0.9691789121728368,0.968047246218267,0.9873597260584496,False
1028,reset_freeze_capacity_recall,0.05088002785755743,0.002585894476232777,12.416390726499046,0,0.6,0,5,1.0,0.009714810952482148,8.69752411055953e-05,0.5325576372429198,0.9855319016393909,0.9660138755284903,0.9869811382359175,True
1028,unit_confidence_recall,0.04465593746847483,0.0019912699926352907,12.789872796324405,0,0.6,0,5,1.0,0.0037720601785417207,2.481161351605557e-07,0.5489144447077482,0.9878213596258185,0.9641294568398354,0.9868247606299433,True
1028,zero_noise,0.048177874470243895,0.0023211075884705785,12.47673227905013,0,0.6,0,5,1.0,0.009706057782328002,8.654002909100328e-05,0.5360109951067067,0.9869519184091121,0.9657674700867167,0.9865630208146842,True
1028,gate_small_action_updates,0.04834881137893034,0.002334724803202341,12.47470870810165,0,0.6,0,5,1.0,0.009751996246398921,8.626025313121093e-05,0.5351116375039734,0.9868563174822974,0.9657831528521221,0.9866016571619529,True
1029,dual_pole,0.05668926045379825,0.0032105588450389,13.496099082055972,0,0.8,0,5,1.0,0.011954301124637742,9.793729994987851e-05,0.5300431100437669,0.9820925707749962,0.9681462894658533,0.9884114929535418,True
1029,recurrent,0.05711160324727591,0.003258621819714583,13.559899457597536,0,1.0,0,5,1.0,0.011750955340387961,9.84542192332092e-05,0.5325768106570865,0.9813491917025338,0.9677429907837626,0.9798751548416695,True
1029,no_self_model,0.05000881026324382,0.0024977676981854467,13.620166706962559,0,0.6,0,5,1.0,0.01081241617377034,9.809959605148078e-05,0.535006127043275,0.9860677540429604,0.967548758299755,0.9877376532047257,True
1029,reset_capacity_recall,0.05474135856695317,0.0029935029319960622,13.51657866685054,0,0.6,0,5,1.0,0.010818177243450314,9.761876453531937e-05,0.5308622769018816,0.9834149070833705,0.9680152956773629,0.9883802690179819,True
1029,reset_gain_only_recall,0.05499720345031578,0.0030215789815957518,13.513443599827829,0,0.6,0,5,1.0,0.010820206814082972,9.759057228576647e-05,0.530736889102339,0.9832471787753521,0.9680347065589877,0.9883838988383561,True
1029,freeze_capacity_recall,0.06198511684163015,0.0038390413041108676,13.492656693564108,0,0.8,0,5,1.0,0.01672719149562766,0.001132705726658839,0.5299069713109066,0.9778964131999808,0.9680490647022144,0.9881154504212915,False
1029,reset_freeze_capacity_recall,0.051808948738208974,0.0026810537635986904,13.571331919297839,0,0.6,0,5,1.0,0.010812532195962678,9.827559313882246e-05,0.5330523923679511,0.9851492281037045,0.967587631304425,0.9881083908080981,True
1029,unit_confidence_recall,0.04000017785237635,0.0015969008224620655,14.041506652764363,0,0.6,0,5,1.0,0.002370037217346087,2.540783571997106e-07,0.5518594151601564,0.9902621766172098,0.9658171915308724,0.9881411211921332,True
1029,zero_noise,0.04997742557305606,0.0024977430669103576,13.620166706962559,0,0.6,0,5,1.0,0.010813127557244437,9.834094313256048e-05,0.535732421271901,0.9861069626254343,0.967548758299755,0.9877376532047257,True
1029,gate_small_action_updates,0.05004201907378349,0.002501090267221237,13.620018229918118,0,0.6,0,5,1.0,0.010827673762646654,9.760231168881834e-05,0.5349998705887391,0.9860464000406466,0.9675501800661664,0.9877279564903292,True
1030,dual_pole,0.056176101043526126,0.003152672300846166,12.969415114078899,0,0.8,0,5,1.0,0.012918516715088126,9.470190478409578e-05,0.5300733674386705,0.9823366301030099,0.9663696555236116,0.9873455665894474,True
1030,recurrent,0.05495333781329724,0.0030167873092160733,13.026628658694444,0,1.0,0,5,1.0,0.01140274386325274,9.434724278976984e-05,0.5324379667942406,0.9828712162307058,0.9660000068778913,0.9806132034428827,True
1030,no_self_model,0.049691980781671655,0.0024662109263997346,13.075360038684058,0,0.6,0,5,1.0,0.010455455614075362,9.321186929467345e-05,0.5344899839880964,0.9862552963645586,0.9658292710233014,0.9866926890876884,True
1030,reset_capacity_recall,0.052319392672563664,0.002734236822019618,13.012064366392005,0,0.6,0,5,1.0,0.010462944282619756,9.386474544990345e-05,0.5318504248265136,0.9848665112906161,0.9661111334373294,0.9871353025466919,True
1030,reset_gain_only_recall,0.05240655608981978,0.0027433650935891362,13.011305790660034,0,0.6,0,5,1.0,0.010464012130567558,9.393436129712317e-05,0.531818808703289,0.9848100642192785,0.9661147605224264,0.9871310364138505,True
1030,freeze_capacity_recall,0.06943822260430883,0.004818584730839257,12.8096121017793,0,0.5,1,5,0.8,0.021767626459161526,0.0018644781843118285,0.5234182732672682,0.9722631641091868,0.9673936393535164,0.9873054483914069,False
1030,reset_freeze_capacity_recall,0.051395303942103815,0.0026383952396949414,13.027499588981817,0,0.6,0,5,1.0,0.010456144929506882,9.344904702434704e-05,0.5324935562250709,0.985408479803744,0.9660023486880892,0.987079175493742,True
1030,unit_confidence_recall,0.03916427353567268,0.001530758293970701,13.486730107805338,0,0.6,0,5,1.0,0.003281433136161534,3.010098437677377e-07,0.5516281578781039,0.9906928033795279,0.9638498881609561,0.9870898523397005,True
1030,zero_noise,0.04969404331206251,0.0024694979407011448,13.075360038684058,0,0.6,0,5,1.0,0.010470416966943754,9.440730614924436e-05,0.5352153226528694,0.9862662682740813,0.9658292710233014,0.9866926890876884,True
1030,gate_small_action_updates,0.049705126358425354,0.0024675175587007404,13.076703238189202,0,0.6,0,5,1.0,0.010474269550467818,9.393030712184009e-05,0.5345437004330513,0.9862382396068262,0.96583533864939,0.986674100241896,True
